Time,Ask,Bid,AskVolume,BidVolume
27.01.2014 00:00:01.909,1.47550,1.47350,1.0200,2.7200
27.01.2014 00:00:03.254,1.47551,1.47351,2.7900,2.5200
27.01.2014 00:00:04.696,1.47550,1.47350,2.7500,1.4300
27.01.2014 00:00:06.221,1.47552,1.47352,1.9300,1.5700
27.01.2014 00:00:07.614,1.47554,1.47354,2.3300,2.7400
27.01.2014 00:00:09.088,1.47551,1.47351,2.1900,2.5600
27.01.2014 00:00:10.501,1.47549,1.47349,2.3700,2.3300
27.01.2014 00:00:11.718,1.47546,1.47346,1.8200,1.5400
27.01.2014 00:00:12.949,1.47546,1.47346,1.6400,2.7500
27.01.2014 00:00:14.345,1.47546,1.47346,2.2800,1.8800
27.01.2014 00:00:15.802,1.47547,1.47347,1.6500,1.5000
27.01.2014 00:00:17.024,1.47548,1.47348,2.3500,1.5000
27.01.2014 00:00:18.258,1.47547,1.47347,2.5300,1.0700
27.01.2014 00:00:19.600,1.47548,1.47348,2.5500,2.8100
27.01.2014 00:00:21.204,1.47548,1.47348,1.0400,2.6900
27.01.2014 00:00:22.429,1.47548,1.47348,1.7400,2.0000
27.01.2014 00:00:23.868,1.47548,1.47348,2.3800,2.2800
27.01.2014 00:00:25.268,1.47548,1.47348,2.5200,2.6400
27.01.2014 00:00:26.726,1.47549,1.47349,1.9400,2.2600
27.01.2014 00:00:28.047,1.47548,1.47348,2.3100,2.5200
27.01.2014 00:00:29.373,1.47549,1.47349,1.9300,2.5400
27.01.2014 00:00:30.673,1.47546,1.47346,1.7600,1.5500
27.01.2014 00:00:32.246,1.47549,1.47349,2.6500,2.5400
27.01.2014 00:00:33.578,1.47547,1.47347,1.7100,2.2100
27.01.2014 00:00:34.926,1.47546,1.47346,1.2000,1.7500
27.01.2014 00:00:36.202,1.47546,1.47346,2.2000,1.0800
27.01.2014 00:00:37.588,1.47547,1.47347,2.5000,2.6000
27.01.2014 00:00:38.912,1.47547,1.47347,1.2900,2.3500
27.01.2014 00:00:40.362,1.47545,1.47345,2.8300,1.8600
27.01.2014 00:00:41.590,1.47547,1.47347,2.3000,1.1800
27.01.2014 00:00:42.774,1.47547,1.47347,2.4300,2.1600
27.01.2014 00:00:44.042,1.47545,1.47345,1.2400,2.7600
27.01.2014 00:00:45.383,1.47545,1.47345,1.9600,1.2500
27.01.2014 00:00:46.902,1.47546,1.47346,2.9200,1.1900
27.01.2014 00:00:48.308,1.47549,1.47349,1.1600,1.6800
27.01.2014 00:00:49.534,1.47550,1.47350,1.7500,1.2700
27.01.2014 00:00:50.829,1.47552,1.47352,1.0900,2.9900
27.01.2014 00:00:52.180,1.47549,1.47349,2.5100,1.3900
27.01.2014 00:00:53.417,1.47548,1.47348,1.5000,1.2000
27.01.2014 00:00:54.880,1.47547,1.47347,1.9000,2.2300
27.01.2014 00:00:56.242,1.47551,1.47351,1.8300,2.8000
27.01.2014 00:00:57.481,1.47551,1.47351,2.1400,1.4700
27.01.2014 00:00:58.869,1.47549,1.47349,2.7600,2.8800
27.01.2014 00:01:00.541,1.47550,1.47350,2.7600,1.7900
27.01.2014 00:01:01.918,1.47548,1.47348,2.9900,1.7100
27.01.2014 00:01:03.322,1.47546,1.47346,1.2900,1.1900
27.01.2014 00:01:04.608,1.47548,1.47348,1.5800,1.5500
27.01.2014 00:01:06.124,1.47546,1.47346,1.3200,2.2200
27.01.2014 00:01:07.554,1.47547,1.47347,1.5800,2.6600
27.01.2014 00:01:08.954,1.47548,1.47348,2.9000,2.0300
27.01.2014 00:01:10.447,1.47552,1.47352,2.8500,1.9200
27.01.2014 00:01:11.966,1.47550,1.47350,1.1600,2.3400
27.01.2014 00:01:13.278,1.47550,1.47350,2.7200,1.9500
27.01.2014 00:01:14.786,1.47548,1.47348,1.2100,1.8000
27.01.2014 00:01:16.134,1.47546,1.47346,1.4200,1.7900
27.01.2014 00:01:17.571,1.47545,1.47345,1.3800,1.1200
27.01.2014 00:01:18.940,1.47544,1.47344,2.2800,1.8400
