Time,Ask,Bid,AskVolume,BidVolume
16.01.2014 00:00:02.117,1.48328,1.48128,1.7000,1.1900
16.01.2014 00:00:03.674,1.48330,1.48130,1.2900,1.0100
16.01.2014 00:00:04.966,1.48332,1.48132,2.2800,1.9400
16.01.2014 00:00:06.319,1.48329,1.48129,2.3200,2.3200
16.01.2014 00:00:07.680,1.48328,1.48128,1.0400,2.1000
16.01.2014 00:00:09.092,1.48331,1.48131,1.1200,2.8600
16.01.2014 00:00:10.406,1.48332,1.48132,2.9600,1.2000
16.01.2014 00:00:11.660,1.48330,1.48130,1.7900,1.7400
16.01.2014 00:00:13.084,1.48330,1.48130,2.2800,2.5500
16.01.2014 00:00:14.404,1.48330,1.48130,1.0900,1.1000
16.01.2014 00:00:15.718,1.48330,1.48130,1.7900,2.6800
16.01.2014 00:00:17.051,1.48331,1.48131,1.1000,1.3000
16.01.2014 00:00:18.486,1.48333,1.48133,2.8100,1.8200
16.01.2014 00:00:19.889,1.48334,1.48134,2.3300,1.9400
16.01.2014 00:00:21.272,1.48333,1.48133,2.8300,2.5200
16.01.2014 00:00:22.523,1.48333,1.48133,2.1400,2.2200
16.01.2014 00:00:23.742,1.48334,1.48134,1.1000,2.1600
16.01.2014 00:00:25.160,1.48333,1.48133,2.8500,2.2800
16.01.2014 00:00:26.653,1.48333,1.48133,2.0600,2.9700
16.01.2014 00:00:28.078,1.48334,1.48134,1.1800,2.3500
16.01.2014 00:00:29.456,1.48333,1.48133,2.9300,1.5600
16.01.2014 00:00:30.949,1.48333,1.48133,1.2400,2.8900
16.01.2014 00:00:32.211,1.48333,1.48133,1.1100,2.2600
16.01.2014 00:00:33.631,1.48335,1.48135,2.2900,1.3700
16.01.2014 00:00:35.055,1.48337,1.48137,2.4400,1.4800
16.01.2014 00:00:36.493,1.48335,1.48135,2.6500,2.5100
16.01.2014 00:00:37.864,1.48335,1.48135,2.8000,2.4500
16.01.2014 00:00:39.326,1.48336,1.48136,1.3300,2.3400
16.01.2014 00:00:40.886,1.48334,1.48134,1.8000,1.3300
16.01.2014 00:00:42.264,1.48333,1.48133,2.0700,1.1200
16.01.2014 00:00:43.664,1.48335,1.48135,2.8500,1.1000
16.01.2014 00:00:44.981,1.48332,1.48132,2.0200,1.6200
16.01.2014 00:00:46.492,1.48329,1.48129,1.0600,2.8800
16.01.2014 00:00:47.760,1.48332,1.48132,2.0200,1.7700
16.01.2014 00:00:49.278,1.48335,1.48135,1.3300,1.4200
16.01.2014 00:00:50.562,1.48333,1.48133,2.7700,1.5600
16.01.2014 00:00:51.951,1.48333,1.48133,1.7700,2.7700
16.01.2014 00:00:53.242,1.48331,1.48131,1.2500,1.2400
16.01.2014 00:00:54.672,1.48328,1.48128,1.7300,1.3000
16.01.2014 00:00:56.029,1.48327,1.48127,1.5900,1.4700
16.01.2014 00:00:57.306,1.48326,1.48126,2.6100,1.2300
16.01.2014 00:00:58.696,1.48327,1.48127,1.5200,2.3900
16.01.2014 00:01:00.171,1.48329,1.48129,1.6900,1.7600
16.01.2014 00:01:01.654,1.48331,1.48131,1.0600,1.1200
16.01.2014 00:01:03.107,1.48331,1.48131,2.3800,2.0500
16.01.2014 00:01:04.580,1.48329,1.48129,2.8700,2.4800
16.01.2014 00:01:05.919,1.48329,1.48129,2.0200,1.2100
16.01.2014 00:01:07.423,1.48328,1.48128,2.3400,2.5600
16.01.2014 00:01:08.808,1.48328,1.48128,2.1500,2.5200
16.01.2014 00:01:10.226,1.48329,1.48129,1.2900,2.7400
16.01.2014 00:01:11.450,1.48328,1.48128,1.1700,2.8600
16.01.2014 00:01:12.923,1.48328,1.48128,1.4900,1.4600
16.01.2014 00:01:14.325,1.48326,1.48126,2.0500,2.5700
16.01.2014 00:01:15.681,1.48326,1.48126,2.4600,2.3000
16.01.2014 00:01:16.997,1.48325,1.48125,2.0200,2.4900
16.01.2014 00:01:18.542,1.48323,1.48123,1.0600,1.5300
16.01.2014 00:01:19.878,1.48324,1.48124,1.8400,2.5400
16.01.2014 00:01:21.335,1.48321,1.48121,2.1600,2.3800
16.01.2014 00:01:22.763,1.48320,1.48120,2.8400,2.9900
16.01.2014 00:01:24.162,1.48318,1.48118,1.5100,2.5700
16.01.2014 00:01:25.631,1.48320,1.48120,1.9600,2.7400
16.01.2014 00:01:26.919,1.48319,1.48119,1.0400,1.2800
16.01.2014 00:01:28.347,1.48319,1.48119,1.8900,2.9500
16.01.2014 00:01:29.753,1.48316,1.48116,2.7900,1.9700
16.01.2014 00:01:31.108,1.48315,1.48115,2.8900,1.5200
16.01.2014 00:01:32.364,1.48315,1.48115,1.4700,1.4100
16.01.2014 00:01:33.951,1.48319,1.48119,1.5400,2.5300
16.01.2014 00:01:35.451,1.48322,1.48122,1.5800,2.7700
16.01.2014 00:01:36.802,1.48324,1.48124,2.4700,2.4300
16.01.2014 00:01:38.436,1.48322,1.48122,1.8000,2.0500
16.01.2014 00:01:39.823,1.48323,1.48123,1.1000,2.0600
16.01.2014 00:01:41.233,1.48323,1.48123,1.4700,1.0100
16.01.2014 00:01:42.577,1.48324,1.48124,1.6500,2.5200
16.01.2014 00:01:43.921,1.48324,1.48124,1.0200,2.0200
16.01.2014 00:01:45.239,1.48324,1.48124,1.0000,2.1300
16.01.2014 00:01:46.556,1.48325,1.48125,1.1500,2.8900
16.01.2014 00:01:47.923,1.48327,1.48127,2.5300,2.4700
16.01.2014 00:01:49.385,1.48326,1.48126,1.8400,1.6400
16.01.2014 00:01:50.654,1.48325,1.48125,1.7200,1.2200
16.01.2014 00:01:51.984,1.48326,1.48126,1.6400,1.6700
16.01.2014 00:01:53.321,1.48328,1.48128,1.3200,2.2500
16.01.2014 00:01:54.630,1.48329,1.48129,2.8600,2.3100
16.01.2014 00:01:56.097,1.48325,1.48125,1.8400,2.3100
16.01.2014 00:01:57.541,1.48324,1.48124,2.7100,1.1500
16.01.2014 00:01:58.913,1.48323,1.48123,2.2600,1.9800
16.01.2014 00:02:00.261,1.48322,1.48122,1.4900,1.3200
16.01.2014 00:02:01.770,1.48322,1.48122,1.0900,2.1900
