Time,Ask,Bid,AskVolume,BidVolume
15.01.2014 00:00:01.913,1.48157,1.47957,2.4300,1.6400
15.01.2014 00:00:03.331,1.48153,1.47953,2.2700,2.4200
15.01.2014 00:00:04.719,1.48153,1.47953,2.2500,1.4400
15.01.2014 00:00:06.142,1.48154,1.47954,1.0200,2.2800
15.01.2014 00:00:07.445,1.48154,1.47954,2.1600,1.1200
15.01.2014 00:00:08.844,1.48156,1.47956,1.8900,2.2300
15.01.2014 00:00:10.316,1.48158,1.47958,2.6700,2.0000
15.01.2014 00:00:11.709,1.48159,1.47959,1.6400,1.4200
15.01.2014 00:00:13.164,1.48157,1.47957,1.4500,2.1700
15.01.2014 00:00:14.729,1.48156,1.47956,2.7700,1.3800
15.01.2014 00:00:16.001,1.48159,1.47959,1.0800,1.7700
15.01.2014 00:00:17.359,1.48156,1.47956,2.6600,2.3500
15.01.2014 00:00:18.758,1.48153,1.47953,2.2600,2.3700
15.01.2014 00:00:20.101,1.48154,1.47954,1.9700,1.6000
15.01.2014 00:00:21.486,1.48151,1.47951,1.9000,1.0800
15.01.2014 00:00:22.730,1.48153,1.47953,1.6000,1.6700
15.01.2014 00:00:23.960,1.48153,1.47953,2.6700,1.3100
15.01.2014 00:00:25.414,1.48151,1.47951,1.2900,1.5900
15.01.2014 00:00:26.722,1.48153,1.47953,2.7000,1.6100
15.01.2014 00:00:28.098,1.48154,1.47954,1.7600,2.3100
15.01.2014 00:00:29.581,1.48155,1.47955,1.8100,2.1900
15.01.2014 00:00:30.882,1.48154,1.47954,2.3600,2.4000
15.01.2014 00:00:32.347,1.48154,1.47954,2.6900,2.5100
15.01.2014 00:00:33.525,1.48154,1.47954,1.1400,2.4200
15.01.2014 00:00:35.000,1.48155,1.47955,1.4900,1.2900
15.01.2014 00:00:36.373,1.48154,1.47954,2.9700,1.4500
15.01.2014 00:00:37.780,1.48155,1.47955,1.5800,2.7400
15.01.2014 00:00:39.249,1.48157,1.47957,1.6800,2.1200
15.01.2014 00:00:40.559,1.48158,1.47958,2.2300,1.9100
15.01.2014 00:00:41.780,1.48158,1.47958,1.2500,2.5200
15.01.2014 00:00:43.120,1.48159,1.47959,1.4000,1.0100
15.01.2014 00:00:44.429,1.48161,1.47961,2.1000,2.8200
15.01.2014 00:00:45.751,1.48163,1.47963,2.6700,1.7200
15.01.2014 00:00:47.071,1.48164,1.47964,2.2600,2.2000
15.01.2014 00:00:48.351,1.48161,1.47961,2.3700,1.3100
15.01.2014 00:00:49.655,1.48161,1.47961,1.9400,2.8800
15.01.2014 00:00:51.126,1.48159,1.47959,2.7800,1.4000
15.01.2014 00:00:52.594,1.48160,1.47960,1.6600,2.9300
15.01.2014 00:00:53.985,1.48158,1.47958,2.6300,2.5100
15.01.2014 00:00:55.492,1.48160,1.47960,2.5700,2.2700
15.01.2014 00:00:57.118,1.48160,1.47960,1.5900,2.2300
15.01.2014 00:00:58.499,1.48159,1.47959,2.4300,1.6300
15.01.2014 00:00:59.856,1.48161,1.47961,2.6500,3.0000
15.01.2014 00:01:01.357,1.48162,1.47962,2.8900,2.9900
15.01.2014 00:01:02.803,1.48163,1.47963,1.9300,1.8100
15.01.2014 00:01:04.313,1.48164,1.47964,1.1100,2.5400
15.01.2014 00:01:05.890,1.48164,1.47964,2.6500,1.6400
15.01.2014 00:01:07.272,1.48162,1.47962,1.9800,2.4300
15.01.2014 00:01:08.531,1.48164,1.47964,2.2400,1.4800
15.01.2014 00:01:09.930,1.48164,1.47964,2.5700,1.1600
15.01.2014 00:01:11.344,1.48165,1.47965,2.8700,2.6200
15.01.2014 00:01:12.902,1.48167,1.47967,1.3100,1.5900
15.01.2014 00:01:14.285,1.48167,1.47967,2.5300,2.3900
15.01.2014 00:01:15.665,1.48166,1.47966,1.3100,1.2600
15.01.2014 00:01:17.085,1.48167,1.47967,2.6900,1.2000
15.01.2014 00:01:18.553,1.48166,1.47966,1.3800,2.4900
15.01.2014 00:01:20.087,1.48167,1.47967,2.6500,2.3100
15.01.2014 00:01:21.728,1.48169,1.47969,2.5200,2.6400
15.01.2014 00:01:22.997,1.48168,1.47968,2.8000,1.9700
15.01.2014 00:01:24.397,1.48170,1.47970,1.5000,2.2800
15.01.2014 00:01:25.718,1.48173,1.47973,1.0700,1.0500
15.01.2014 00:01:27.148,1.48176,1.47976,1.9600,2.8800
15.01.2014 00:01:28.504,1.48179,1.47979,2.6900,1.4400
15.01.2014 00:01:29.848,1.48179,1.47979,2.5300,1.6200
15.01.2014 00:01:31.273,1.48181,1.47981,1.5400,2.1800
15.01.2014 00:01:32.787,1.48184,1.47984,2.7500,2.9400
15.01.2014 00:01:34.169,1.48181,1.47981,1.0800,2.4000
15.01.2014 00:01:35.486,1.48180,1.47980,2.7600,2.4800
15.01.2014 00:01:36.738,1.48179,1.47979,1.3100,2.6500
15.01.2014 00:01:38.239,1.48181,1.47981,2.0900,2.2200
15.01.2014 00:01:39.447,1.48182,1.47982,1.0900,2.6400
15.01.2014 00:01:40.908,1.48182,1.47982,1.9700,1.5500
15.01.2014 00:01:42.176,1.48181,1.47981,2.9200,2.6800
15.01.2014 00:01:43.478,1.48180,1.47980,2.0100,1.5500
15.01.2014 00:01:44.989,1.48179,1.47979,2.1600,1.8800
15.01.2014 00:01:46.297,1.48181,1.47981,2.3500,1.3000
15.01.2014 00:01:47.803,1.48179,1.47979,1.8800,1.7800
15.01.2014 00:01:49.390,1.48180,1.47980,2.0600,1.4000
15.01.2014 00:01:50.945,1.48179,1.47979,2.1500,1.8700
15.01.2014 00:01:52.149,1.48178,1.47978,1.7800,2.6900
15.01.2014 00:01:53.544,1.48180,1.47980,1.4400,1.5900
15.01.2014 00:01:54.840,1.48182,1.47982,2.5000,1.9300
15.01.2014 00:01:56.142,1.48185,1.47985,2.5400,1.9500
15.01.2014 00:01:57.637,1.48185,1.47985,1.6100,1.0500
