Time,Ask,Bid,AskVolume,BidVolume
08.01.2014 00:00:01.696,1.47710,1.47510,1.1300,1.5200
08.01.2014 00:00:03.023,1.47710,1.47510,2.5700,2.7100
08.01.2014 00:00:04.347,1.47709,1.47509,2.2600,1.0600
08.01.2014 00:00:05.787,1.47709,1.47509,2.5500,2.8900
08.01.2014 00:00:07.302,1.47712,1.47512,2.2500,1.6400
08.01.2014 00:00:08.796,1.47713,1.47513,2.5000,2.7200
08.01.2014 00:00:10.072,1.47713,1.47513,1.0500,1.2300
08.01.2014 00:00:11.280,1.47712,1.47512,1.4700,2.0600
08.01.2014 00:00:12.571,1.47708,1.47508,2.2500,2.0100
08.01.2014 00:00:13.801,1.47709,1.47509,1.9200,1.9100
08.01.2014 00:00:15.121,1.47708,1.47508,1.8600,1.0800
08.01.2014 00:00:16.765,1.47708,1.47508,1.7300,1.5500
08.01.2014 00:00:18.209,1.47705,1.47505,2.8600,1.5500
08.01.2014 00:00:19.581,1.47706,1.47506,2.8200,2.3200
08.01.2014 00:00:20.907,1.47706,1.47506,2.2000,2.5200
08.01.2014 00:00:22.237,1.47707,1.47507,2.7100,2.6100
08.01.2014 00:00:23.625,1.47707,1.47507,1.5700,2.4600
08.01.2014 00:00:24.920,1.47707,1.47507,1.1900,1.9200
08.01.2014 00:00:26.372,1.47708,1.47508,2.1600,1.4400
08.01.2014 00:00:27.709,1.47710,1.47510,2.3700,2.1100
08.01.2014 00:00:29.055,1.47710,1.47510,2.8700,1.2700
08.01.2014 00:00:30.498,1.47711,1.47511,1.0100,1.3900
08.01.2014 00:00:32.041,1.47711,1.47511,2.1800,2.2200
08.01.2014 00:00:33.457,1.47713,1.47513,1.1000,1.3100
08.01.2014 00:00:34.881,1.47711,1.47511,2.3400,2.9700
08.01.2014 00:00:36.193,1.47709,1.47509,1.3700,1.0500
08.01.2014 00:00:37.471,1.47711,1.47511,1.4200,1.0900
08.01.2014 00:00:38.914,1.47710,1.47510,1.9500,1.3900
08.01.2014 00:00:40.287,1.47707,1.47507,2.5700,1.2900
08.01.2014 00:00:41.550,1.47707,1.47507,1.4600,1.4900
08.01.2014 00:00:42.841,1.47706,1.47506,2.9000,2.6900
08.01.2014 00:00:44.229,1.47704,1.47504,2.3100,2.8100
08.01.2014 00:00:45.567,1.47703,1.47503,2.4700,1.7800
08.01.2014 00:00:47.014,1.47706,1.47506,1.6500,1.3700
08.01.2014 00:00:48.353,1.47706,1.47506,2.0300,1.1500
08.01.2014 00:00:49.900,1.47708,1.47508,1.9300,2.8200
08.01.2014 00:00:51.186,1.47706,1.47506,1.4100,2.1500
08.01.2014 00:00:52.611,1.47706,1.47506,1.8400,1.0000
08.01.2014 00:00:53.943,1.47705,1.47505,2.4800,1.1200
08.01.2014 00:00:55.285,1.47705,1.47505,1.3400,1.2000
08.01.2014 00:00:56.647,1.47704,1.47504,2.4400,2.0500
08.01.2014 00:00:58.158,1.47704,1.47504,2.3300,2.1400
08.01.2014 00:00:59.633,1.47702,1.47502,2.7000,2.8700
08.01.2014 00:01:01.149,1.47698,1.47498,1.7200,1.1600
08.01.2014 00:01:02.699,1.47698,1.47498,2.4100,1.7800
08.01.2014 00:01:03.891,1.47696,1.47496,2.7300,1.3600
08.01.2014 00:01:05.222,1.47695,1.47495,2.4200,1.1900
08.01.2014 00:01:06.530,1.47697,1.47497,1.5000,1.3700
08.01.2014 00:01:07.989,1.47695,1.47495,2.2400,1.8100
08.01.2014 00:01:09.437,1.47695,1.47495,1.7600,1.2000
08.01.2014 00:01:10.726,1.47695,1.47495,2.5900,2.5000
08.01.2014 00:01:12.241,1.47694,1.47494,2.8000,1.3900
08.01.2014 00:01:13.681,1.47693,1.47493,1.0000,2.8600
08.01.2014 00:01:15.209,1.47696,1.47496,2.9100,2.1400
08.01.2014 00:01:16.661,1.47695,1.47495,2.1800,1.1800
08.01.2014 00:01:18.195,1.47695,1.47495,1.6200,2.4900
08.01.2014 00:01:19.643,1.47698,1.47498,1.3700,1.6800
08.01.2014 00:01:20.974,1.47696,1.47496,1.0300,1.9200
08.01.2014 00:01:22.290,1.47696,1.47496,2.3200,1.3900
08.01.2014 00:01:23.709,1.47697,1.47497,2.7200,1.0100
08.01.2014 00:01:25.003,1.47696,1.47496,2.9600,2.3500
08.01.2014 00:01:26.363,1.47696,1.47496,1.3800,1.1800
08.01.2014 00:01:27.676,1.47697,1.47497,2.9300,1.6500
08.01.2014 00:01:29.164,1.47696,1.47496,2.0400,1.5700
08.01.2014 00:01:30.570,1.47697,1.47497,1.6600,1.0300
08.01.2014 00:01:31.904,1.47696,1.47496,2.1900,1.1600
08.01.2014 00:01:33.362,1.47695,1.47495,2.4400,1.2300
08.01.2014 00:01:34.720,1.47693,1.47493,2.5200,2.7600
08.01.2014 00:01:35.983,1.47692,1.47492,2.6000,1.9000
08.01.2014 00:01:37.496,1.47692,1.47492,1.1600,2.7300
08.01.2014 00:01:39.007,1.47691,1.47491,2.8900,2.8500
08.01.2014 00:01:40.431,1.47692,1.47492,1.6600,2.8200
08.01.2014 00:01:41.960,1.47693,1.47493,2.5600,2.7700
08.01.2014 00:01:43.452,1.47689,1.47489,1.1300,2.7400
08.01.2014 00:01:44.833,1.47688,1.47488,2.1800,1.1900
08.01.2014 00:01:46.263,1.47690,1.47490,1.5900,2.2500
08.01.2014 00:01:47.574,1.47689,1.47489,2.1300,2.5900
08.01.2014 00:01:48.997,1.47688,1.47488,2.1700,1.1900
08.01.2014 00:01:50.262,1.47688,1.47488,2.6800,2.9600
08.01.2014 00:01:51.744,1.47688,1.47488,1.0100,2.2000
08.01.2014 00:01:53.107,1.47689,1.47489,1.9200,2.6800
08.01.2014 00:01:54.640,1.47688,1.47488,1.3000,2.9900
08.01.2014 00:01:56.110,1.47684,1.47484,1.9000,1.3400
08.01.2014 00:01:57.483,1.47685,1.47485,1.2000,2.7800
08.01.2014 00:01:58.897,1.47684,1.47484,2.9900,2.4200
08.01.2014 00:02:00.355,1.47687,1.47487,1.9900,2.0400
08.01.2014 00:02:01.806,1.47684,1.47484,1.7600,1.9900
08.01.2014 00:02:03.199,1.47684,1.47484,2.3200,2.2200
08.01.2014 00:02:04.657,1.47684,1.47484,2.1200,2.5700
08.01.2014 00:02:06.087,1.47685,1.47485,1.8900,2.8800
08.01.2014 00:02:07.397,1.47682,1.47482,2.0500,2.8600
08.01.2014 00:02:08.854,1.47681,1.47481,2.9600,2.3700
08.01.2014 00:02:10.248,1.47681,1.47481,2.6200,2.1800
08.01.2014 00:02:11.563,1.47683,1.47483,1.7700,2.8700
08.01.2014 00:02:12.946,1.47681,1.47481,2.5800,1.6500
08.01.2014 00:02:14.402,1.47679,1.47479,1.9600,1.0800
08.01.2014 00:02:15.718,1.47679,1.47479,1.0000,2.6900
08.01.2014 00:02:16.911,1.47678,1.47478,1.8700,1.3500
08.01.2014 00:02:18.487,1.47676,1.47476,2.7300,2.9400
08.01.2014 00:02:19.758,1.47677,1.47477,1.0300,2.5700
