Time,Ask,Bid,AskVolume,BidVolume
09.01.2014 00:00:01.997,1.47674,1.47474,1.9600,1.5900
09.01.2014 00:00:03.444,1.47672,1.47472,1.8400,1.2000
09.01.2014 00:00:04.673,1.47672,1.47472,1.7800,1.7000
09.01.2014 00:00:05.950,1.47672,1.47472,2.6500,2.0200
09.01.2014 00:00:07.326,1.47674,1.47474,2.7100,2.2400
09.01.2014 00:00:08.614,1.47674,1.47474,1.1900,1.0800
09.01.2014 00:00:09.941,1.47674,1.47474,2.7500,2.2500
09.01.2014 00:00:11.346,1.47674,1.47474,2.5900,2.7200
09.01.2014 00:00:12.833,1.47675,1.47475,2.7200,2.6300
09.01.2014 00:00:14.368,1.47672,1.47472,1.9500,2.9500
09.01.2014 00:00:15.771,1.47672,1.47472,2.8700,2.4200
09.01.2014 00:00:17.129,1.47671,1.47471,1.1300,1.5100
09.01.2014 00:00:18.501,1.47673,1.47473,2.6700,2.9200
09.01.2014 00:00:19.857,1.47672,1.47472,3.0000,1.6700
09.01.2014 00:00:21.289,1.47672,1.47472,2.8400,2.0800
09.01.2014 00:00:22.849,1.47672,1.47472,1.5900,2.8100
09.01.2014 00:00:24.195,1.47674,1.47474,2.3300,2.3000
09.01.2014 00:00:25.612,1.47674,1.47474,2.0000,1.7200
09.01.2014 00:00:27.047,1.47676,1.47476,2.0800,2.7600
09.01.2014 00:00:28.333,1.47676,1.47476,1.0700,1.6900
09.01.2014 00:00:29.547,1.47676,1.47476,1.0600,2.5400
09.01.2014 00:00:31.048,1.47673,1.47473,1.8900,2.1400
09.01.2014 00:00:32.445,1.47674,1.47474,2.4600,1.3400
09.01.2014 00:00:33.845,1.47672,1.47472,1.2800,1.2600
09.01.2014 00:00:35.311,1.47673,1.47473,2.4200,2.7500
09.01.2014 00:00:36.693,1.47674,1.47474,1.5900,1.5700
09.01.2014 00:00:38.154,1.47675,1.47475,1.6500,1.4300
09.01.2014 00:00:39.360,1.47676,1.47476,1.7100,1.1600
09.01.2014 00:00:40.781,1.47675,1.47475,2.4300,2.4100
09.01.2014 00:00:42.145,1.47674,1.47474,2.2500,2.5300
09.01.2014 00:00:43.656,1.47674,1.47474,2.4300,1.7500
09.01.2014 00:00:45.072,1.47672,1.47472,2.0900,1.7600
09.01.2014 00:00:46.687,1.47676,1.47476,2.5300,2.2100
09.01.2014 00:00:48.048,1.47674,1.47474,2.9600,1.5500
09.01.2014 00:00:49.479,1.47676,1.47476,1.3500,1.3400
09.01.2014 00:00:50.885,1.47677,1.47477,1.3900,2.7000
09.01.2014 00:00:52.159,1.47680,1.47480,2.7400,2.6000
09.01.2014 00:00:53.504,1.47681,1.47481,2.7800,2.6300
09.01.2014 00:00:54.994,1.47679,1.47479,2.7200,2.0400
09.01.2014 00:00:56.468,1.47678,1.47478,2.6400,1.0200
09.01.2014 00:00:58.071,1.47681,1.47481,1.9300,1.7500
09.01.2014 00:00:59.466,1.47680,1.47480,2.1400,1.7200
09.01.2014 00:01:00.840,1.47680,1.47480,1.3600,1.4400
09.01.2014 00:01:02.362,1.47679,1.47479,2.3400,2.9200
09.01.2014 00:01:03.725,1.47681,1.47481,2.3900,2.8700
09.01.2014 00:01:05.211,1.47680,1.47480,2.8600,2.5800
09.01.2014 00:01:06.545,1.47682,1.47482,1.2600,2.0000
09.01.2014 00:01:07.738,1.47682,1.47482,1.4800,2.7600
09.01.2014 00:01:09.079,1.47683,1.47483,2.6900,2.6300
09.01.2014 00:01:10.579,1.47680,1.47480,1.7600,1.8500
09.01.2014 00:01:11.773,1.47677,1.47477,2.1700,2.2000
09.01.2014 00:01:13.254,1.47680,1.47480,2.6900,2.1500
09.01.2014 00:01:14.652,1.47677,1.47477,1.4800,2.5600
09.01.2014 00:01:16.129,1.47678,1.47478,2.9600,2.1700
09.01.2014 00:01:17.421,1.47679,1.47479,1.1700,1.2400
09.01.2014 00:01:18.843,1.47680,1.47480,2.4300,2.1000
09.01.2014 00:01:20.214,1.47675,1.47475,1.3800,1.1900
09.01.2014 00:01:21.590,1.47672,1.47472,1.8100,2.3000
09.01.2014 00:01:23.114,1.47670,1.47470,1.8900,2.7300
09.01.2014 00:01:24.488,1.47668,1.47468,1.3100,2.9500
09.01.2014 00:01:25.984,1.47671,1.47471,2.5600,2.7100
09.01.2014 00:01:27.105,1.47671,1.47471,1.6400,1.4700
09.01.2014 00:01:28.210,1.47671,1.47471,2.1100,1.5300
09.01.2014 00:01:29.760,1.47674,1.47474,2.8000,1.4800
09.01.2014 00:01:31.079,1.47676,1.47476,1.5800,1.8100
09.01.2014 00:01:32.445,1.47676,1.47476,2.9600,1.9100
09.01.2014 00:01:34.044,1.47675,1.47475,2.1900,2.5700
09.01.2014 00:01:35.393,1.47674,1.47474,1.2200,2.3100
09.01.2014 00:01:36.756,1.47673,1.47473,2.6400,2.9700
09.01.2014 00:01:38.220,1.47674,1.47474,2.0000,1.3100
09.01.2014 00:01:39.743,1.47670,1.47470,2.5200,2.6200
09.01.2014 00:01:41.052,1.47668,1.47468,1.6100,2.0200
09.01.2014 00:01:42.427,1.47667,1.47467,2.6100,2.9000
09.01.2014 00:01:43.947,1.47666,1.47466,1.0800,2.0800
09.01.2014 00:01:45.200,1.47668,1.47468,1.6200,1.8700
09.01.2014 00:01:46.573,1.47667,1.47467,2.7200,2.8600
09.01.2014 00:01:48.047,1.47669,1.47469,1.3500,1.1400
09.01.2014 00:01:49.535,1.47668,1.47468,1.2900,2.5600
09.01.2014 00:01:50.895,1.47667,1.47467,2.2200,1.2800
09.01.2014 00:01:52.213,1.47667,1.47467,1.6600,1.5100
09.01.2014 00:01:53.431,1.47667,1.47467,2.0300,1.6800
09.01.2014 00:01:54.747,1.47665,1.47465,1.3300,1.8600
09.01.2014 00:01:56.195,1.47665,1.47465,2.8200,1.2800
09.01.2014 00:01:57.675,1.47666,1.47466,2.8700,2.2500
09.01.2014 00:01:59.180,1.47668,1.47468,2.9000,2.1200
09.01.2014 00:02:00.474,1.47667,1.47467,1.3900,2.0100
09.01.2014 00:02:01.820,1.47667,1.47467,1.5700,2.9600
09.01.2014 00:02:03.121,1.47665,1.47465,2.2700,1.3500
09.01.2014 00:02:04.524,1.47668,1.47468,2.6200,1.9900
09.01.2014 00:02:05.779,1.47667,1.47467,2.7900,2.2100
09.01.2014 00:02:07.160,1.47665,1.47465,1.2100,1.6300
09.01.2014 00:02:08.414,1.47664,1.47464,2.0400,1.1500
09.01.2014 00:02:09.776,1.47666,1.47466,2.2500,2.4400
09.01.2014 00:02:11.320,1.47668,1.47468,2.0800,1.8600
09.01.2014 00:02:12.732,1.47667,1.47467,2.7100,2.3400
09.01.2014 00:02:14.102,1.47664,1.47464,1.6500,1.6100
09.01.2014 00:02:15.648,1.47665,1.47465,1.1800,2.9400
09.01.2014 00:02:16.996,1.47666,1.47466,2.7800,2.4500
09.01.2014 00:02:18.302,1.47664,1.47464,2.0300,2.0100
09.01.2014 00:02:19.693,1.47665,1.47465,1.9100,1.4100
09.01.2014 00:02:21.260,1.47666,1.47466,1.9700,2.1500
09.01.2014 00:02:22.692,1.47667,1.47467,2.3100,2.5100
09.01.2014 00:02:24.076,1.47670,1.47470,1.0600,2.6500
09.01.2014 00:02:25.455,1.47672,1.47472,2.7400,1.8000
09.01.2014 00:02:26.989,1.47672,1.47472,1.4200,1.2200
09.01.2014 00:02:28.496,1.47672,1.47472,1.1500,2.8100
09.01.2014 00:02:30.091,1.47673,1.47473,1.6500,2.6800
09.01.2014 00:02:31.549,1.47676,1.47476,2.5300,2.7500
09.01.2014 00:02:33.017,1.47675,1.47475,1.0900,1.6200
09.01.2014 00:02:34.451,1.47672,1.47472,2.9000,1.8700
09.01.2014 00:02:35.869,1.47674,1.47474,2.4000,1.9700
09.01.2014 00:02:37.249,1.47674,1.47474,2.6400,2.6500
09.01.2014 00:02:38.469,1.47673,1.47473,2.6700,1.0600
09.01.2014 00:02:39.884,1.47673,1.47473,1.7500,2.3500
09.01.2014 00:02:41.205,1.47671,1.47471,2.6900,1.4700
09.01.2014 00:02:42.636,1.47669,1.47469,2.9600,1.6900
09.01.2014 00:02:44.190,1.47670,1.47470,1.6100,1.6700
09.01.2014 00:02:45.607,1.47672,1.47472,1.4900,2.8000
09.01.2014 00:02:47.003,1.47670,1.47470,1.2900,2.3900
09.01.2014 00:02:48.392,1.47670,1.47470,1.0400,2.9800
09.01.2014 00:02:49.645,1.47670,1.47470,2.6600,1.3100
09.01.2014 00:02:51.039,1.47669,1.47469,2.7000,2.6700
09.01.2014 00:02:52.462,1.47670,1.47470,1.3900,1.2200
09.01.2014 00:02:53.908,1.47672,1.47472,1.3800,2.9000
09.01.2014 00:02:55.234,1.47671,1.47471,2.2200,2.4300
09.01.2014 00:02:56.544,1.47671,1.47471,1.5900,1.3800
09.01.2014 00:02:57.961,1.47672,1.47472,2.5300,2.0600
09.01.2014 00:02:59.233,1.47670,1.47470,1.7100,2.8600
09.01.2014 00:03:00.857,1.47670,1.47470,2.0000,1.7700
09.01.2014 00:03:02.403,1.47673,1.47473,2.6900,2.7300
09.01.2014 00:03:03.835,1.47674,1.47474,2.9100,2.7400
09.01.2014 00:03:05.240,1.47673,1.47473,2.7600,2.7200
09.01.2014 00:03:06.533,1.47671,1.47471,2.4900,1.6800
09.01.2014 00:03:07.956,1.47675,1.47475,1.5800,2.2200
09.01.2014 00:03:09.454,1.47677,1.47477,1.3600,3.0000
09.01.2014 00:03:10.787,1.47679,1.47479,2.5600,2.6200
09.01.2014 00:03:11.994,1.47676,1.47476,2.1700,1.9900
09.01.2014 00:03:13.526,1.47673,1.47473,1.9200,2.5800
09.01.2014 00:03:14.990,1.47672,1.47472,1.3000,2.9900
09.01.2014 00:03:16.384,1.47673,1.47473,1.9400,2.6100
09.01.2014 00:03:17.769,1.47673,1.47473,1.7500,2.9600
09.01.2014 00:03:19.202,1.47672,1.47472,1.6200,1.7000
09.01.2014 00:03:20.579,1.47670,1.47470,1.5500,2.3100
09.01.2014 00:03:21.917,1.47670,1.47470,1.6700,2.0500
09.01.2014 00:03:23.184,1.47669,1.47469,1.9900,1.6900
09.01.2014 00:03:24.378,1.47670,1.47470,2.6500,1.2000
09.01.2014 00:03:25.658,1.47671,1.47471,1.7500,1.2300
09.01.2014 00:03:27.113,1.47671,1.47471,1.3800,1.7800
09.01.2014 00:03:28.403,1.47672,1.47472,1.2100,2.4000
09.01.2014 00:03:29.909,1.47672,1.47472,2.2200,2.2300
09.01.2014 00:03:31.554,1.47671,1.47471,2.5500,2.0600
09.01.2014 00:03:32.912,1.47671,1.47471,2.1800,1.4000
09.01.2014 00:03:34.336,1.47673,1.47473,1.8100,2.2800
