Time,Ask,Bid,AskVolume,BidVolume
28.01.2014 00:00:02.795,1.47451,1.47251,1.0300,2.7500
28.01.2014 00:00:04.156,1.47446,1.47246,1.1500,1.6600
28.01.2014 00:00:05.500,1.47447,1.47247,2.2000,1.9500
28.01.2014 00:00:06.859,1.47450,1.47250,2.5400,1.6000
28.01.2014 00:00:08.373,1.47448,1.47248,1.6100,2.2800
28.01.2014 00:00:09.780,1.47450,1.47250,1.0300,1.4100
28.01.2014 00:00:11.304,1.47452,1.47252,1.1500,2.8500
28.01.2014 00:00:12.516,1.47450,1.47250,1.7200,2.8300
28.01.2014 00:00:13.941,1.47450,1.47250,2.9300,1.2900
28.01.2014 00:00:15.323,1.47452,1.47252,2.2400,1.2700
28.01.2014 00:00:16.575,1.47452,1.47252,1.9500,1.7500
28.01.2014 00:00:17.894,1.47453,1.47253,1.5900,1.1900
28.01.2014 00:00:19.176,1.47451,1.47251,1.6900,2.2600
28.01.2014 00:00:20.522,1.47453,1.47253,2.8100,1.7500
28.01.2014 00:00:21.908,1.47453,1.47253,1.6000,1.5400
28.01.2014 00:00:23.297,1.47454,1.47254,1.1000,1.8200
28.01.2014 00:00:24.790,1.47454,1.47254,2.8600,1.7200
28.01.2014 00:00:26.046,1.47455,1.47255,1.1900,2.7500
28.01.2014 00:00:27.449,1.47459,1.47259,1.8100,2.5000
28.01.2014 00:00:28.939,1.47458,1.47258,2.7000,2.2200
28.01.2014 00:00:30.300,1.47455,1.47255,2.5000,2.2000
28.01.2014 00:00:31.846,1.47456,1.47256,2.6300,2.7900
28.01.2014 00:00:33.458,1.47455,1.47255,2.7500,1.4900
28.01.2014 00:00:34.866,1.47454,1.47254,2.4000,1.9900
28.01.2014 00:00:36.228,1.47452,1.47252,1.6000,2.2100
28.01.2014 00:00:37.439,1.47452,1.47252,2.2000,2.2100
28.01.2014 00:00:38.831,1.47450,1.47250,2.0200,1.5100
28.01.2014 00:00:40.321,1.47451,1.47251,1.7000,1.0500
28.01.2014 00:00:41.614,1.47454,1.47254,1.2800,2.2800
28.01.2014 00:00:43.158,1.47454,1.47254,2.7500,2.5900
28.01.2014 00:00:44.592,1.47454,1.47254,2.4600,2.1200
28.01.2014 00:00:45.876,1.47452,1.47252,2.1300,2.1600
28.01.2014 00:00:47.288,1.47451,1.47251,2.4200,2.5600
28.01.2014 00:00:48.617,1.47451,1.47251,2.3100,1.7500
28.01.2014 00:00:49.906,1.47453,1.47253,2.6200,1.9900
28.01.2014 00:00:51.318,1.47450,1.47250,2.5500,2.4400
28.01.2014 00:00:52.828,1.47451,1.47251,2.9200,2.7400
28.01.2014 00:00:54.310,1.47451,1.47251,1.9700,1.9500
28.01.2014 00:00:55.647,1.47453,1.47253,1.3100,1.0500
28.01.2014 00:00:57.128,1.47451,1.47251,2.3100,2.9000
28.01.2014 00:00:58.372,1.47451,1.47251,1.0600,1.9800
28.01.2014 00:00:59.774,1.47451,1.47251,2.5100,2.5200
28.01.2014 00:01:01.182,1.47453,1.47253,1.0500,1.9400
28.01.2014 00:01:02.596,1.47455,1.47255,2.3100,1.2300
28.01.2014 00:01:03.996,1.47455,1.47255,2.3100,2.0100
28.01.2014 00:01:05.447,1.47453,1.47253,1.5800,1.0000
28.01.2014 00:01:06.889,1.47454,1.47254,1.3400,1.8200
28.01.2014 00:01:08.161,1.47455,1.47255,2.1500,2.9600
28.01.2014 00:01:09.584,1.47456,1.47256,2.1700,2.3700
28.01.2014 00:01:10.966,1.47454,1.47254,1.8300,2.8100
28.01.2014 00:01:12.338,1.47455,1.47255,1.9700,1.0400
28.01.2014 00:01:13.597,1.47452,1.47252,1.9400,2.2900
28.01.2014 00:01:14.766,1.47452,1.47252,2.7700,1.1100
28.01.2014 00:01:16.397,1.47452,1.47252,1.1000,1.1400
28.01.2014 00:01:17.723,1.47452,1.47252,2.2300,2.9800
28.01.2014 00:01:19.118,1.47449,1.47249,1.3300,1.1900
28.01.2014 00:01:20.514,1.47449,1.47249,1.4600,1.4300
28.01.2014 00:01:21.817,1.47449,1.47249,2.0400,2.5300
28.01.2014 00:01:23.189,1.47447,1.47247,2.8500,2.3900
28.01.2014 00:01:24.616,1.47449,1.47249,2.5800,1.4600
28.01.2014 00:01:26.033,1.47449,1.47249,2.0400,1.6000
28.01.2014 00:01:27.368,1.47448,1.47248,2.9900,1.0200
28.01.2014 00:01:28.611,1.47448,1.47248,2.5600,2.4700
28.01.2014 00:01:29.995,1.47446,1.47246,2.8700,2.9400
28.01.2014 00:01:31.316,1.47447,1.47247,1.8800,1.6700
28.01.2014 00:01:32.871,1.47445,1.47245,2.3100,2.7900
28.01.2014 00:01:34.268,1.47444,1.47244,1.5400,1.0200
28.01.2014 00:01:35.631,1.47445,1.47245,2.3600,1.8900
28.01.2014 00:01:37.111,1.47441,1.47241,1.2100,2.7200
28.01.2014 00:01:38.604,1.47443,1.47243,2.9800,2.5600
28.01.2014 00:01:40.021,1.47443,1.47243,2.8600,2.8200
28.01.2014 00:01:41.268,1.47445,1.47245,2.5300,1.4400
28.01.2014 00:01:42.600,1.47444,1.47244,1.2500,1.9400
28.01.2014 00:01:44.003,1.47443,1.47243,2.4400,2.2700
