Time,Ask,Bid,AskVolume,BidVolume
02.01.2014 00:00:01.833,1.49938,1.49738,2.3600,2.1500
02.01.2014 00:00:03.257,1.49938,1.49738,1.5700,2.6900
02.01.2014 00:00:04.801,1.49937,1.49737,1.3000,1.8900
02.01.2014 00:00:06.206,1.49937,1.49737,1.2500,1.4300
02.01.2014 00:00:07.799,1.49936,1.49736,2.7100,2.3600
02.01.2014 00:00:09.295,1.49936,1.49736,2.5300,1.2600
02.01.2014 00:00:10.671,1.49936,1.49736,2.6500,1.8100
02.01.2014 00:00:12.190,1.49938,1.49738,2.4800,1.9000
02.01.2014 00:00:13.511,1.49937,1.49737,1.3200,1.3500
02.01.2014 00:00:14.748,1.49935,1.49735,2.6200,1.7400
02.01.2014 00:00:16.220,1.49936,1.49736,1.1800,2.2500
02.01.2014 00:00:17.674,1.49935,1.49735,2.6700,1.6200
02.01.2014 00:00:19.045,1.49936,1.49736,2.1200,2.2600
02.01.2014 00:00:20.501,1.49936,1.49736,1.1700,2.2500
02.01.2014 00:00:21.958,1.49934,1.49734,2.6300,1.6400
02.01.2014 00:00:23.419,1.49933,1.49733,2.5500,1.8200
02.01.2014 00:00:24.774,1.49934,1.49734,1.8500,1.0900
02.01.2014 00:00:26.289,1.49933,1.49733,1.8900,1.7900
02.01.2014 00:00:27.514,1.49933,1.49733,2.5200,1.5800
02.01.2014 00:00:28.766,1.49934,1.49734,1.1400,1.1400
02.01.2014 00:00:30.074,1.49934,1.49734,1.2200,2.0300
02.01.2014 00:00:31.501,1.49934,1.49734,1.5900,1.2000
02.01.2014 00:00:32.909,1.49933,1.49733,2.3800,1.3300
02.01.2014 00:00:34.322,1.49932,1.49732,2.2700,1.0200
02.01.2014 00:00:35.712,1.49931,1.49731,2.8800,2.4600
02.01.2014 00:00:37.017,1.49930,1.49730,2.6300,1.6100
02.01.2014 00:00:38.194,1.49930,1.49730,2.2900,2.2800
02.01.2014 00:00:39.586,1.49930,1.49730,2.0800,1.6100
02.01.2014 00:00:41.119,1.49933,1.49733,1.7400,1.2400
02.01.2014 00:00:42.621,1.49930,1.49730,1.8200,2.4400
02.01.2014 00:00:44.240,1.49929,1.49729,1.8600,1.7100
02.01.2014 00:00:45.729,1.49927,1.49727,1.8500,2.9800
02.01.2014 00:00:47.061,1.49924,1.49724,2.1400,1.6000
02.01.2014 00:00:48.637,1.49923,1.49723,1.4800,2.8200
02.01.2014 00:00:49.925,1.49922,1.49722,1.5900,1.3700
02.01.2014 00:00:51.299,1.49925,1.49725,1.5200,2.2600
02.01.2014 00:00:52.536,1.49926,1.49726,2.0400,2.4500
02.01.2014 00:00:53.923,1.49926,1.49726,2.5800,1.3000
02.01.2014 00:00:55.327,1.49927,1.49727,2.5700,2.9200
02.01.2014 00:00:56.791,1.49929,1.49729,2.1200,1.1400
02.01.2014 00:00:58.181,1.49929,1.49729,1.6500,2.4600
02.01.2014 00:00:59.515,1.49931,1.49731,1.0900,1.3000
02.01.2014 00:01:01.083,1.49929,1.49729,1.0600,2.7300
02.01.2014 00:01:02.415,1.49927,1.49727,2.5100,2.2500
02.01.2014 00:01:03.636,1.49926,1.49726,2.8300,1.9500
02.01.2014 00:01:05.023,1.49928,1.49728,1.9700,2.1500
02.01.2014 00:01:06.306,1.49929,1.49729,1.3400,2.5800
02.01.2014 00:01:07.595,1.49929,1.49729,1.6700,2.0400
02.01.2014 00:01:09.074,1.49927,1.49727,2.5700,2.0500
02.01.2014 00:01:10.562,1.49929,1.49729,1.6100,1.8300
02.01.2014 00:01:11.897,1.49929,1.49729,2.3500,2.4800
02.01.2014 00:01:13.382,1.49929,1.49729,2.1500,1.0900
02.01.2014 00:01:14.806,1.49929,1.49729,1.0500,1.5000
02.01.2014 00:01:16.230,1.49930,1.49730,1.1400,1.6100
02.01.2014 00:01:17.706,1.49931,1.49731,1.4400,2.2200
02.01.2014 00:01:19.176,1.49932,1.49732,2.9700,1.1400
02.01.2014 00:01:20.532,1.49936,1.49736,2.1500,2.7100
