Time,Ask,Bid,AskVolume,BidVolume
14.01.2014 00:00:01.903,1.47747,1.47547,1.6500,1.4100
14.01.2014 00:00:03.490,1.47748,1.47548,1.2900,1.1500
14.01.2014 00:00:05.007,1.47744,1.47544,2.5300,2.5500
14.01.2014 00:00:06.340,1.47746,1.47546,2.2000,1.2000
14.01.2014 00:00:07.751,1.47744,1.47544,2.8600,2.7100
14.01.2014 00:00:09.188,1.47743,1.47543,2.3900,2.9800
14.01.2014 00:00:10.709,1.47744,1.47544,2.7800,2.3100
14.01.2014 00:00:11.997,1.47745,1.47545,2.0000,2.0600
14.01.2014 00:00:13.259,1.47745,1.47545,1.4300,2.2800
14.01.2014 00:00:14.609,1.47744,1.47544,2.8300,1.4700
14.01.2014 00:00:15.980,1.47744,1.47544,1.2500,1.3900
14.01.2014 00:00:17.358,1.47742,1.47542,1.2200,2.6600
14.01.2014 00:00:18.727,1.47742,1.47542,1.6900,2.8700
14.01.2014 00:00:20.154,1.47744,1.47544,1.7500,2.6100
14.01.2014 00:00:21.422,1.47744,1.47544,1.8400,2.0200
14.01.2014 00:00:22.668,1.47742,1.47542,1.6900,1.0300
14.01.2014 00:00:24.035,1.47742,1.47542,1.6500,2.9300
14.01.2014 00:00:25.510,1.47742,1.47542,1.0600,1.7000
14.01.2014 00:00:27.123,1.47741,1.47541,2.0500,2.2200
14.01.2014 00:00:28.447,1.47739,1.47539,1.0400,1.7100
14.01.2014 00:00:29.841,1.47741,1.47541,1.8100,1.9200
14.01.2014 00:00:31.317,1.47739,1.47539,2.1600,1.9700
14.01.2014 00:00:32.662,1.47738,1.47538,2.7000,1.5100
14.01.2014 00:00:33.936,1.47738,1.47538,1.5800,1.8400
14.01.2014 00:00:35.389,1.47737,1.47537,1.4900,2.2100
14.01.2014 00:00:36.653,1.47738,1.47538,1.7300,2.0500
14.01.2014 00:00:38.137,1.47739,1.47539,2.5800,2.6400
14.01.2014 00:00:39.466,1.47738,1.47538,2.2200,1.7400
14.01.2014 00:00:41.006,1.47737,1.47537,2.7300,1.5800
14.01.2014 00:00:42.535,1.47738,1.47538,2.9500,2.8700
14.01.2014 00:00:43.916,1.47738,1.47538,1.6800,1.3500
14.01.2014 00:00:45.407,1.47738,1.47538,1.5600,2.1200
14.01.2014 00:00:46.774,1.47739,1.47539,1.8600,2.9600
14.01.2014 00:00:48.141,1.47738,1.47538,1.3700,1.9700
14.01.2014 00:00:49.469,1.47737,1.47537,1.6900,1.4900
14.01.2014 00:00:50.949,1.47736,1.47536,1.0600,2.8700
14.01.2014 00:00:52.376,1.47737,1.47537,2.8000,1.5500
14.01.2014 00:00:53.856,1.47736,1.47536,2.4500,2.8700
14.01.2014 00:00:55.349,1.47737,1.47537,2.8000,1.9500
14.01.2014 00:00:56.907,1.47739,1.47539,1.8400,1.9100
14.01.2014 00:00:58.254,1.47739,1.47539,1.6000,2.0000
