Time,Ask,Bid,AskVolume,BidVolume
13.01.2014 00:00:02.734,1.47351,1.47151,2.4500,1.7300
13.01.2014 00:00:04.083,1.47349,1.47149,2.3500,2.2100
13.01.2014 00:00:05.551,1.47348,1.47148,2.5700,2.1600
13.01.2014 00:00:06.856,1.47344,1.47144,1.2200,2.7700
13.01.2014 00:00:08.116,1.47344,1.47144,2.0400,2.8000
13.01.2014 00:00:09.532,1.47342,1.47142,2.9000,2.0200
13.01.2014 00:00:11.047,1.47339,1.47139,1.9600,1.4500
13.01.2014 00:00:12.560,1.47341,1.47141,2.0800,1.7300
13.01.2014 00:00:14.000,1.47341,1.47141,2.4400,1.6100
13.01.2014 00:00:15.447,1.47341,1.47141,1.7200,1.7500
13.01.2014 00:00:16.834,1.47343,1.47143,2.8100,2.0400
13.01.2014 00:00:18.301,1.47342,1.47142,1.6700,1.2700
13.01.2014 00:00:19.753,1.47342,1.47142,1.8700,1.4800
13.01.2014 00:00:21.229,1.47342,1.47142,1.0500,2.3800
13.01.2014 00:00:22.516,1.47339,1.47139,1.1900,1.0400
13.01.2014 00:00:23.947,1.47341,1.47141,1.5700,1.9700
13.01.2014 00:00:25.555,1.47340,1.47140,2.5300,1.5400
13.01.2014 00:00:26.829,1.47339,1.47139,2.0900,2.3800
13.01.2014 00:00:28.248,1.47340,1.47140,1.8200,2.7600
13.01.2014 00:00:29.670,1.47338,1.47138,2.8600,2.9000
13.01.2014 00:00:31.220,1.47338,1.47138,2.9400,1.3400
13.01.2014 00:00:32.635,1.47337,1.47137,2.1500,2.1500
13.01.2014 00:00:34.160,1.47337,1.47137,1.9600,1.0100
13.01.2014 00:00:35.562,1.47337,1.47137,1.4500,2.3000
13.01.2014 00:00:37.041,1.47338,1.47138,1.7400,1.6400
13.01.2014 00:00:38.524,1.47337,1.47137,2.0800,2.8300
13.01.2014 00:00:39.845,1.47337,1.47137,2.7800,2.6400
13.01.2014 00:00:41.140,1.47336,1.47136,2.0800,2.1400
13.01.2014 00:00:42.413,1.47337,1.47137,1.0900,1.5200
13.01.2014 00:00:43.782,1.47334,1.47134,2.2400,1.4000
13.01.2014 00:00:45.272,1.47332,1.47132,2.1700,2.9400
13.01.2014 00:00:46.547,1.47333,1.47133,2.4900,1.2100
13.01.2014 00:00:48.020,1.47335,1.47135,1.5400,1.0600
13.01.2014 00:00:49.404,1.47333,1.47133,2.8200,1.7100
13.01.2014 00:00:50.918,1.47334,1.47134,2.4300,2.0100
13.01.2014 00:00:52.339,1.47332,1.47132,2.8300,2.7000
13.01.2014 00:00:53.719,1.47330,1.47130,1.4800,2.6700
13.01.2014 00:00:55.102,1.47329,1.47129,1.2900,1.5700
13.01.2014 00:00:56.524,1.47333,1.47133,1.5800,1.7200
13.01.2014 00:00:57.779,1.47335,1.47135,2.5400,2.2900
13.01.2014 00:00:59.162,1.47334,1.47134,2.9000,1.1000
13.01.2014 00:01:00.657,1.47333,1.47133,1.3800,1.4000
13.01.2014 00:01:01.970,1.47333,1.47133,2.3100,2.2600
13.01.2014 00:01:03.401,1.47332,1.47132,2.4000,1.2400
13.01.2014 00:01:04.820,1.47332,1.47132,2.1300,2.0800
13.01.2014 00:01:06.333,1.47334,1.47134,1.2700,1.3100
13.01.2014 00:01:07.792,1.47335,1.47135,2.9200,2.2800
13.01.2014 00:01:09.009,1.47334,1.47134,2.0400,1.3300
13.01.2014 00:01:10.196,1.47335,1.47135,2.9500,2.7500
13.01.2014 00:01:11.686,1.47337,1.47137,1.3500,1.9900
13.01.2014 00:01:13.076,1.47337,1.47137,2.5000,1.1700
13.01.2014 00:01:14.347,1.47334,1.47134,2.9200,1.0200
13.01.2014 00:01:15.687,1.47336,1.47136,1.2800,2.6700
13.01.2014 00:01:16.996,1.47338,1.47138,2.1900,1.9000
13.01.2014 00:01:18.359,1.47336,1.47136,1.4200,2.6400
13.01.2014 00:01:19.944,1.47337,1.47137,1.0200,2.7500
13.01.2014 00:01:21.350,1.47337,1.47137,2.8300,2.9200
13.01.2014 00:01:22.954,1.47338,1.47138,1.8700,2.1900
13.01.2014 00:01:24.430,1.47340,1.47140,1.7100,1.2400
13.01.2014 00:01:25.769,1.47340,1.47140,1.5600,2.1400
13.01.2014 00:01:27.061,1.47338,1.47138,2.7000,3.0000
13.01.2014 00:01:28.405,1.47340,1.47140,2.6700,1.0300
13.01.2014 00:01:29.773,1.47342,1.47142,2.0900,1.7000
13.01.2014 00:01:31.199,1.47345,1.47145,2.9500,1.0500
13.01.2014 00:01:32.778,1.47347,1.47147,1.1100,1.4300
13.01.2014 00:01:34.270,1.47347,1.47147,2.2200,1.5800
13.01.2014 00:01:35.664,1.47350,1.47150,1.0700,2.6200
13.01.2014 00:01:37.072,1.47349,1.47149,1.0900,1.7200
13.01.2014 00:01:38.429,1.47349,1.47149,1.3400,1.6000
13.01.2014 00:01:39.821,1.47350,1.47150,2.8600,1.5400
13.01.2014 00:01:41.255,1.47351,1.47151,2.9400,2.7700
13.01.2014 00:01:42.539,1.47352,1.47152,2.2100,2.6400
13.01.2014 00:01:44.122,1.47351,1.47151,1.3500,2.8200
13.01.2014 00:01:45.656,1.47349,1.47149,1.4100,1.2700
13.01.2014 00:01:47.176,1.47347,1.47147,1.8700,1.3700
13.01.2014 00:01:48.545,1.47349,1.47149,1.9300,1.2100
13.01.2014 00:01:49.824,1.47351,1.47151,1.4300,1.5200
13.01.2014 00:01:51.291,1.47349,1.47149,1.1300,2.7000
13.01.2014 00:01:52.729,1.47346,1.47146,1.4400,1.0600
13.01.2014 00:01:54.278,1.47348,1.47148,1.4100,1.6400
13.01.2014 00:01:55.640,1.47345,1.47145,1.7400,2.8500
13.01.2014 00:01:56.785,1.47347,1.47147,2.7100,2.6600
13.01.2014 00:01:58.074,1.47346,1.47146,1.7600,1.7400
13.01.2014 00:01:59.444,1.47344,1.47144,1.5500,1.2900
13.01.2014 00:02:00.788,1.47344,1.47144,1.5000,2.5200
13.01.2014 00:02:02.258,1.47343,1.47143,2.4900,2.3500
13.01.2014 00:02:03.656,1.47340,1.47140,1.9700,1.6000
13.01.2014 00:02:04.875,1.47339,1.47139,1.2900,1.1300
13.01.2014 00:02:06.351,1.47340,1.47140,1.8100,1.8600
13.01.2014 00:02:07.852,1.47342,1.47142,2.3300,2.3100
13.01.2014 00:02:09.355,1.47343,1.47143,2.1600,1.3600
13.01.2014 00:02:10.814,1.47341,1.47141,2.5700,2.8100
13.01.2014 00:02:12.316,1.47341,1.47141,2.2600,1.7600
13.01.2014 00:02:13.772,1.47344,1.47144,2.7800,1.0900
13.01.2014 00:02:15.146,1.47344,1.47144,1.4800,2.6200
13.01.2014 00:02:16.733,1.47342,1.47142,2.1000,2.8200
13.01.2014 00:02:17.985,1.47342,1.47142,1.8500,1.6900
13.01.2014 00:02:19.301,1.47345,1.47145,2.1100,1.5500
13.01.2014 00:02:20.733,1.47347,1.47147,2.9900,2.0700
13.01.2014 00:02:22.230,1.47349,1.47149,2.3000,1.9800
13.01.2014 00:02:23.624,1.47349,1.47149,2.1600,2.6800
13.01.2014 00:02:24.902,1.47348,1.47148,1.5400,1.7300
13.01.2014 00:02:26.317,1.47348,1.47148,1.8200,1.7800
13.01.2014 00:02:27.673,1.47350,1.47150,1.3900,1.0000
13.01.2014 00:02:29.047,1.47349,1.47149,1.7900,1.3700
