Time,Ask,Bid,AskVolume,BidVolume
23.01.2014 00:00:01.840,1.47581,1.47381,2.4500,2.9100
23.01.2014 00:00:03.305,1.47584,1.47384,1.0000,2.1900
23.01.2014 00:00:04.802,1.47583,1.47383,2.4800,2.6400
23.01.2014 00:00:06.110,1.47582,1.47382,2.0600,1.6000
23.01.2014 00:00:07.310,1.47581,1.47381,1.7900,2.3900
23.01.2014 00:00:08.594,1.47580,1.47380,2.5500,1.4100
23.01.2014 00:00:09.938,1.47580,1.47380,1.8700,2.7900
23.01.2014 00:00:11.346,1.47581,1.47381,2.6400,2.3000
23.01.2014 00:00:12.746,1.47581,1.47381,1.3100,1.3200
23.01.2014 00:00:14.254,1.47582,1.47382,1.2900,2.6900
23.01.2014 00:00:15.669,1.47580,1.47380,1.0800,1.9300
23.01.2014 00:00:17.012,1.47580,1.47380,2.2900,2.8700
23.01.2014 00:00:18.480,1.47576,1.47376,1.2100,1.9400
23.01.2014 00:00:19.714,1.47576,1.47376,2.3700,1.8400
23.01.2014 00:00:20.901,1.47575,1.47375,2.3500,2.7800
23.01.2014 00:00:22.375,1.47573,1.47373,2.8500,1.2500
23.01.2014 00:00:23.879,1.47574,1.47374,1.4400,1.8500
23.01.2014 00:00:25.308,1.47574,1.47374,1.1200,2.5400
23.01.2014 00:00:26.716,1.47574,1.47374,2.8600,1.0600
23.01.2014 00:00:28.210,1.47574,1.47374,2.2600,2.0300
23.01.2014 00:00:29.657,1.47571,1.47371,1.1700,1.5600
23.01.2014 00:00:31.165,1.47574,1.47374,2.6400,2.0300
23.01.2014 00:00:32.551,1.47576,1.47376,1.9700,1.6100
23.01.2014 00:00:33.873,1.47576,1.47376,1.7400,1.8500
23.01.2014 00:00:35.383,1.47575,1.47375,2.2600,1.9200
23.01.2014 00:00:36.782,1.47573,1.47373,2.5400,2.6400
23.01.2014 00:00:38.109,1.47572,1.47372,2.4500,2.4900
23.01.2014 00:00:39.543,1.47575,1.47375,2.5200,1.5200
23.01.2014 00:00:40.926,1.47577,1.47377,2.0900,1.3300
23.01.2014 00:00:42.085,1.47577,1.47377,1.6000,2.3100
23.01.2014 00:00:43.425,1.47575,1.47375,2.4100,1.1100
23.01.2014 00:00:44.949,1.47574,1.47374,2.5200,2.5200
23.01.2014 00:00:46.368,1.47575,1.47375,1.3500,2.2500
23.01.2014 00:00:47.739,1.47576,1.47376,1.0300,2.4800
23.01.2014 00:00:49.013,1.47576,1.47376,2.7300,1.6400
23.01.2014 00:00:50.439,1.47573,1.47373,2.5600,1.9700
23.01.2014 00:00:51.924,1.47576,1.47376,2.9900,1.4100
23.01.2014 00:00:53.208,1.47574,1.47374,1.2500,1.5200
23.01.2014 00:00:54.625,1.47577,1.47377,2.5200,2.5100
23.01.2014 00:00:56.140,1.47576,1.47376,2.0200,1.9600
23.01.2014 00:00:57.397,1.47577,1.47377,2.0400,2.3000
23.01.2014 00:00:58.737,1.47579,1.47379,1.0300,1.6800
23.01.2014 00:01:00.093,1.47581,1.47381,1.8600,1.0500
23.01.2014 00:01:01.491,1.47581,1.47381,2.4900,2.5400
23.01.2014 00:01:02.879,1.47582,1.47382,2.8900,2.9600
23.01.2014 00:01:04.343,1.47585,1.47385,2.5000,1.1900
23.01.2014 00:01:05.808,1.47585,1.47385,2.1200,2.8200
23.01.2014 00:01:07.164,1.47585,1.47385,2.9800,2.6000
23.01.2014 00:01:08.327,1.47583,1.47383,1.4200,2.7300
23.01.2014 00:01:09.726,1.47581,1.47381,1.7500,1.3000
23.01.2014 00:01:11.078,1.47580,1.47380,1.7500,2.6600
23.01.2014 00:01:12.296,1.47579,1.47379,2.1400,1.3900
23.01.2014 00:01:13.771,1.47584,1.47384,2.7900,1.5800
23.01.2014 00:01:15.065,1.47584,1.47384,2.0900,1.4300
23.01.2014 00:01:16.467,1.47585,1.47385,2.3400,1.4600
