Time,Ask,Bid,AskVolume,BidVolume
17.01.2014 00:00:02.800,1.48395,1.48195,2.0300,1.4800
17.01.2014 00:00:04.317,1.48395,1.48195,1.0300,1.2700
17.01.2014 00:00:05.750,1.48395,1.48195,2.9000,2.0500
17.01.2014 00:00:07.005,1.48392,1.48192,2.7100,1.7400
17.01.2014 00:00:08.597,1.48391,1.48191,1.3600,1.5400
17.01.2014 00:00:10.049,1.48391,1.48191,1.7300,1.4800
17.01.2014 00:00:11.508,1.48392,1.48192,1.1600,2.1600
17.01.2014 00:00:13.066,1.48392,1.48192,2.6000,2.8700
17.01.2014 00:00:14.562,1.48390,1.48190,2.1800,1.4600
17.01.2014 00:00:16.075,1.48396,1.48196,2.7000,1.3900
17.01.2014 00:00:17.521,1.48397,1.48197,1.2800,2.8800
17.01.2014 00:00:18.821,1.48397,1.48197,1.9700,2.0200
17.01.2014 00:00:20.073,1.48397,1.48197,2.7900,2.6200
17.01.2014 00:00:21.603,1.48399,1.48199,1.7600,1.9500
17.01.2014 00:00:22.944,1.48400,1.48200,1.0400,1.5400
17.01.2014 00:00:24.173,1.48400,1.48200,1.1000,2.9900
17.01.2014 00:00:25.648,1.48399,1.48199,2.0100,2.0300
17.01.2014 00:00:27.100,1.48399,1.48199,1.8900,2.2200
17.01.2014 00:00:28.583,1.48399,1.48199,1.4700,1.0600
17.01.2014 00:00:30.032,1.48400,1.48200,1.8600,2.4300
17.01.2014 00:00:31.369,1.48399,1.48199,2.2300,1.8100
17.01.2014 00:00:32.606,1.48399,1.48199,2.5100,1.4200
17.01.2014 00:00:34.064,1.48398,1.48198,1.7000,1.4400
17.01.2014 00:00:35.355,1.48398,1.48198,2.0800,2.1200
17.01.2014 00:00:36.647,1.48398,1.48198,2.5700,1.3400
17.01.2014 00:00:38.048,1.48396,1.48196,1.6500,1.9600
17.01.2014 00:00:39.561,1.48393,1.48193,2.7900,1.1500
17.01.2014 00:00:40.718,1.48393,1.48193,1.5900,1.3000
17.01.2014 00:00:42.243,1.48392,1.48192,1.4400,2.6000
17.01.2014 00:00:43.676,1.48394,1.48194,1.2100,2.7400
17.01.2014 00:00:44.884,1.48399,1.48199,1.4300,2.7800
17.01.2014 00:00:46.455,1.48398,1.48198,1.0100,1.3200
17.01.2014 00:00:47.816,1.48396,1.48196,1.8000,2.9100
17.01.2014 00:00:49.174,1.48394,1.48194,2.4600,1.5900
17.01.2014 00:00:50.585,1.48395,1.48195,2.0300,2.7900
17.01.2014 00:00:51.933,1.48398,1.48198,2.8900,1.4200
17.01.2014 00:00:53.598,1.48398,1.48198,1.8000,1.8200
17.01.2014 00:00:55.142,1.48398,1.48198,1.9000,1.8200
17.01.2014 00:00:56.730,1.48401,1.48201,2.9100,1.5500
17.01.2014 00:00:58.142,1.48401,1.48201,2.6600,1.3700
17.01.2014 00:00:59.481,1.48401,1.48201,1.5600,2.5800
17.01.2014 00:01:00.985,1.48402,1.48202,2.8200,1.2000
17.01.2014 00:01:02.392,1.48403,1.48203,3.0000,1.0800
17.01.2014 00:01:03.925,1.48401,1.48201,2.9000,1.7000
17.01.2014 00:01:05.262,1.48403,1.48203,1.8700,1.4000
17.01.2014 00:01:06.657,1.48403,1.48203,2.6600,2.5000
17.01.2014 00:01:08.028,1.48406,1.48206,2.2300,2.1400
17.01.2014 00:01:09.417,1.48405,1.48205,2.0000,1.3500
17.01.2014 00:01:10.612,1.48408,1.48208,1.4600,1.9300
17.01.2014 00:01:12.108,1.48407,1.48207,2.0600,1.7600
17.01.2014 00:01:13.481,1.48408,1.48208,1.3100,1.8600
17.01.2014 00:01:14.788,1.48407,1.48207,1.4500,1.3900
17.01.2014 00:01:16.123,1.48407,1.48207,2.2100,2.2700
17.01.2014 00:01:17.585,1.48407,1.48207,2.9500,2.0800
17.01.2014 00:01:19.017,1.48408,1.48208,1.6200,2.1000
17.01.2014 00:01:20.415,1.48409,1.48209,1.7900,2.6300
17.01.2014 00:01:21.849,1.48409,1.48209,1.6400,1.9200
17.01.2014 00:01:23.257,1.48408,1.48208,2.8100,2.1000
17.01.2014 00:01:24.710,1.48409,1.48209,1.8900,1.7500
17.01.2014 00:01:26.254,1.48410,1.48210,1.3200,1.5800
17.01.2014 00:01:27.688,1.48413,1.48213,2.2800,2.6200
17.01.2014 00:01:29.113,1.48414,1.48214,1.7200,2.4500
17.01.2014 00:01:30.510,1.48413,1.48213,1.6600,2.9700
17.01.2014 00:01:32.019,1.48410,1.48210,2.2300,2.8500
17.01.2014 00:01:33.580,1.48408,1.48208,2.4900,1.7600
17.01.2014 00:01:35.103,1.48408,1.48208,2.9900,2.7600
17.01.2014 00:01:36.419,1.48407,1.48207,1.4400,2.8100
17.01.2014 00:01:37.849,1.48406,1.48206,2.8600,2.8200
17.01.2014 00:01:39.273,1.48406,1.48206,1.8700,2.7800
17.01.2014 00:01:40.631,1.48405,1.48205,2.5300,2.1600
17.01.2014 00:01:41.994,1.48404,1.48204,2.6000,1.4700
17.01.2014 00:01:43.365,1.48404,1.48204,1.8300,2.9000
17.01.2014 00:01:44.729,1.48407,1.48207,2.0800,2.0800
17.01.2014 00:01:46.149,1.48406,1.48206,1.9900,2.5500
17.01.2014 00:01:47.342,1.48406,1.48206,1.3100,2.5500
17.01.2014 00:01:48.704,1.48409,1.48209,1.5400,2.2300
17.01.2014 00:01:50.187,1.48408,1.48208,2.5800,1.8100
17.01.2014 00:01:51.547,1.48407,1.48207,1.2400,1.4200
17.01.2014 00:01:52.851,1.48407,1.48207,2.6900,2.3700
17.01.2014 00:01:54.346,1.48408,1.48208,2.8800,2.2200
17.01.2014 00:01:55.907,1.48409,1.48209,1.4600,1.7500
17.01.2014 00:01:57.322,1.48408,1.48208,2.5100,1.8200
17.01.2014 00:01:58.721,1.48407,1.48207,1.6600,1.1200
17.01.2014 00:02:00.183,1.48410,1.48210,2.4400,1.5200
17.01.2014 00:02:01.441,1.48411,1.48211,2.2700,1.6100
17.01.2014 00:02:03.067,1.48408,1.48208,1.1500,2.8000
17.01.2014 00:02:04.522,1.48406,1.48206,1.1600,1.8500
17.01.2014 00:02:06.053,1.48403,1.48203,1.8500,2.7800
17.01.2014 00:02:07.358,1.48403,1.48203,2.3700,2.4700
17.01.2014 00:02:08.810,1.48401,1.48201,1.8800,1.9600
17.01.2014 00:02:10.194,1.48402,1.48202,1.4100,1.6500
17.01.2014 00:02:11.610,1.48402,1.48202,1.4600,2.7100
17.01.2014 00:02:13.047,1.48403,1.48203,2.9700,1.3200
17.01.2014 00:02:14.348,1.48406,1.48206,2.9600,2.9800
17.01.2014 00:02:15.673,1.48408,1.48208,2.3200,2.8900
17.01.2014 00:02:16.907,1.48410,1.48210,2.7900,2.9900
17.01.2014 00:02:18.192,1.48409,1.48209,2.5300,2.8400
17.01.2014 00:02:19.750,1.48409,1.48209,1.0200,1.6200
17.01.2014 00:02:20.953,1.48410,1.48210,1.5900,1.8400
17.01.2014 00:02:22.295,1.48408,1.48208,2.8400,2.9700
17.01.2014 00:02:23.767,1.48405,1.48205,1.1500,1.7600
17.01.2014 00:02:25.147,1.48405,1.48205,2.7700,1.7400
17.01.2014 00:02:26.628,1.48402,1.48202,2.3300,2.1900
17.01.2014 00:02:27.876,1.48401,1.48201,2.7300,1.2500
17.01.2014 00:02:29.284,1.48402,1.48202,1.0800,2.8900
17.01.2014 00:02:30.714,1.48399,1.48199,2.1700,2.5200
17.01.2014 00:02:32.169,1.48401,1.48201,1.1800,2.9200
17.01.2014 00:02:33.716,1.48399,1.48199,1.6000,2.7800
17.01.2014 00:02:35.119,1.48398,1.48198,1.7000,1.4600
17.01.2014 00:02:36.458,1.48397,1.48197,2.4200,1.2600
17.01.2014 00:02:37.739,1.48395,1.48195,1.4500,2.6300
17.01.2014 00:02:39.251,1.48396,1.48196,2.1600,2.5900
17.01.2014 00:02:40.651,1.48396,1.48196,1.6700,2.6600
17.01.2014 00:02:42.102,1.48393,1.48193,2.9900,2.3200
17.01.2014 00:02:43.577,1.48393,1.48193,1.4700,1.2900
17.01.2014 00:02:45.159,1.48394,1.48194,2.1900,1.0000
17.01.2014 00:02:46.543,1.48392,1.48192,2.7300,1.5200
17.01.2014 00:02:47.962,1.48394,1.48194,1.6800,1.9500
17.01.2014 00:02:49.273,1.48394,1.48194,2.0700,1.9200
17.01.2014 00:02:50.863,1.48396,1.48196,2.2800,2.3800
17.01.2014 00:02:52.276,1.48397,1.48197,2.4900,1.4900
17.01.2014 00:02:53.573,1.48399,1.48199,1.7600,2.2800
17.01.2014 00:02:55.136,1.48399,1.48199,2.2100,2.2400
17.01.2014 00:02:56.493,1.48401,1.48201,1.1400,1.8500
17.01.2014 00:02:57.809,1.48399,1.48199,2.7300,1.9600
17.01.2014 00:02:59.231,1.48399,1.48199,1.9500,1.6400
17.01.2014 00:03:00.646,1.48401,1.48201,1.7400,1.6300
17.01.2014 00:03:02.133,1.48398,1.48198,1.1300,2.8300
17.01.2014 00:03:03.483,1.48399,1.48199,1.4000,2.7600
17.01.2014 00:03:04.898,1.48400,1.48200,1.3800,1.2600
17.01.2014 00:03:06.326,1.48401,1.48201,1.4300,1.8900
17.01.2014 00:03:07.701,1.48400,1.48200,2.2000,1.8700
17.01.2014 00:03:09.101,1.48401,1.48201,2.8300,1.9100
17.01.2014 00:03:10.658,1.48405,1.48205,1.6600,2.6500
17.01.2014 00:03:12.240,1.48408,1.48208,1.8200,2.2700
17.01.2014 00:03:13.702,1.48408,1.48208,2.9600,2.0800
17.01.2014 00:03:15.011,1.48409,1.48209,1.9600,2.5900
17.01.2014 00:03:16.402,1.48405,1.48205,2.7000,1.0900
17.01.2014 00:03:17.720,1.48404,1.48204,2.8300,2.1900
17.01.2014 00:03:19.101,1.48402,1.48202,1.1500,1.6200
17.01.2014 00:03:20.606,1.48403,1.48203,2.3700,2.0400
17.01.2014 00:03:21.925,1.48403,1.48203,2.6000,2.1100
17.01.2014 00:03:23.412,1.48403,1.48203,2.1700,2.4400
17.01.2014 00:03:24.730,1.48404,1.48204,2.6200,2.1500
17.01.2014 00:03:26.133,1.48402,1.48202,1.4400,1.9900
17.01.2014 00:03:27.512,1.48401,1.48201,2.6000,3.0000
17.01.2014 00:03:28.969,1.48400,1.48200,2.8300,2.7300
17.01.2014 00:03:30.416,1.48401,1.48201,1.9800,1.7600
17.01.2014 00:03:31.769,1.48399,1.48199,1.2900,1.1200
17.01.2014 00:03:33.086,1.48399,1.48199,1.6500,2.3200
17.01.2014 00:03:34.517,1.48398,1.48198,1.6200,1.3400
17.01.2014 00:03:35.946,1.48402,1.48202,2.1300,2.4500
17.01.2014 00:03:37.309,1.48402,1.48202,1.2800,2.0200
17.01.2014 00:03:38.649,1.48402,1.48202,2.6400,2.5300
17.01.2014 00:03:39.949,1.48400,1.48200,2.2700,1.5200
17.01.2014 00:03:41.484,1.48399,1.48199,1.5600,2.0800
17.01.2014 00:03:42.710,1.48399,1.48199,2.3200,2.6500
17.01.2014 00:03:44.286,1.48400,1.48200,1.7600,1.3100
17.01.2014 00:03:45.637,1.48399,1.48199,1.9100,2.4700
17.01.2014 00:03:47.108,1.48397,1.48197,1.5500,2.5900
17.01.2014 00:03:48.537,1.48396,1.48196,2.5400,2.4300
17.01.2014 00:03:49.947,1.48398,1.48198,1.9300,2.2400
17.01.2014 00:03:51.318,1.48399,1.48199,1.8900,1.0700
17.01.2014 00:03:52.790,1.48403,1.48203,1.2500,1.7100
17.01.2014 00:03:54.041,1.48404,1.48204,2.8600,1.1600
17.01.2014 00:03:55.475,1.48407,1.48207,2.6000,2.2200
17.01.2014 00:03:56.933,1.48407,1.48207,1.9300,1.7500
17.01.2014 00:03:58.322,1.48406,1.48206,1.0900,1.2300
17.01.2014 00:03:59.742,1.48405,1.48205,1.3400,2.1600
17.01.2014 00:04:01.184,1.48406,1.48206,2.1400,2.0400
17.01.2014 00:04:02.389,1.48406,1.48206,2.2900,1.7100
17.01.2014 00:04:03.684,1.48402,1.48202,2.5000,1.6500
17.01.2014 00:04:05.017,1.48402,1.48202,2.8500,2.6400
17.01.2014 00:04:06.421,1.48399,1.48199,2.1200,1.1600
17.01.2014 00:04:07.731,1.48399,1.48199,2.5600,2.1500
17.01.2014 00:04:09.190,1.48398,1.48198,2.3700,1.5100
17.01.2014 00:04:10.488,1.48399,1.48199,1.0300,1.4000
17.01.2014 00:04:11.788,1.48398,1.48198,2.8700,2.7500
17.01.2014 00:04:13.215,1.48395,1.48195,2.1400,2.2900
17.01.2014 00:04:14.659,1.48395,1.48195,1.6700,2.1000
17.01.2014 00:04:15.955,1.48396,1.48196,2.9600,1.8200
17.01.2014 00:04:17.373,1.48398,1.48198,1.8300,2.0600
17.01.2014 00:04:18.736,1.48396,1.48196,2.2300,1.2900
17.01.2014 00:04:20.146,1.48398,1.48198,1.9800,1.3500
17.01.2014 00:04:21.446,1.48398,1.48198,2.8200,2.8500
17.01.2014 00:04:22.859,1.48400,1.48200,2.9600,2.4400
17.01.2014 00:04:24.132,1.48402,1.48202,2.7100,2.1700
17.01.2014 00:04:25.708,1.48401,1.48201,2.6400,1.4500
17.01.2014 00:04:27.199,1.48400,1.48200,1.7600,1.7500
17.01.2014 00:04:28.486,1.48401,1.48201,2.5900,1.0800
17.01.2014 00:04:29.662,1.48403,1.48203,2.1400,2.6500
17.01.2014 00:04:31.197,1.48403,1.48203,1.8600,2.2200
17.01.2014 00:04:32.707,1.48401,1.48201,2.3100,1.7000
17.01.2014 00:04:33.894,1.48402,1.48202,1.3100,1.3900
17.01.2014 00:04:35.271,1.48401,1.48201,2.4300,2.8300
17.01.2014 00:04:36.499,1.48399,1.48199,2.9100,1.7500
17.01.2014 00:04:37.936,1.48400,1.48200,1.9100,1.1800
17.01.2014 00:04:39.382,1.48397,1.48197,1.7500,2.9000
17.01.2014 00:04:40.811,1.48396,1.48196,1.0700,2.9100
17.01.2014 00:04:41.984,1.48396,1.48196,1.1800,2.5200
17.01.2014 00:04:43.297,1.48398,1.48198,1.7000,1.1400
17.01.2014 00:04:44.700,1.48400,1.48200,2.1700,2.6800
17.01.2014 00:04:46.220,1.48402,1.48202,1.3100,1.1800
17.01.2014 00:04:47.622,1.48403,1.48203,2.9600,2.7800
17.01.2014 00:04:49.008,1.48402,1.48202,1.4700,1.0200
17.01.2014 00:04:50.297,1.48401,1.48201,1.6900,2.2900
17.01.2014 00:04:51.595,1.48403,1.48203,1.9900,2.4400
17.01.2014 00:04:52.906,1.48402,1.48202,1.1100,2.0900
17.01.2014 00:04:54.359,1.48403,1.48203,2.8600,2.1500
17.01.2014 00:04:55.868,1.48402,1.48202,1.9100,1.3500
17.01.2014 00:04:57.376,1.48405,1.48205,2.9100,1.9100
17.01.2014 00:04:58.726,1.48400,1.48200,1.6900,1.3200
17.01.2014 00:05:00.345,1.48399,1.48199,1.0500,2.2800
17.01.2014 00:05:01.681,1.48400,1.48200,1.4100,2.7100
17.01.2014 00:05:02.979,1.48401,1.48201,2.0100,2.1000
17.01.2014 00:05:04.357,1.48402,1.48202,2.7200,1.6800
17.01.2014 00:05:05.629,1.48403,1.48203,1.7600,2.3000
17.01.2014 00:05:06.905,1.48401,1.48201,1.9200,2.2300
17.01.2014 00:05:08.223,1.48403,1.48203,1.7700,1.2300
17.01.2014 00:05:09.688,1.48403,1.48203,1.6500,1.2700
17.01.2014 00:05:11.267,1.48402,1.48202,2.5200,1.2500
17.01.2014 00:05:12.717,1.48398,1.48198,1.8700,2.7500
17.01.2014 00:05:14.137,1.48400,1.48200,2.2400,1.0100
17.01.2014 00:05:15.463,1.48399,1.48199,1.7200,1.0800
17.01.2014 00:05:16.701,1.48398,1.48198,2.7600,1.5800
17.01.2014 00:05:18.174,1.48400,1.48200,1.1600,1.2600
17.01.2014 00:05:19.619,1.48401,1.48201,2.5600,2.4500
17.01.2014 00:05:21.017,1.48400,1.48200,2.5000,1.9100
17.01.2014 00:05:22.493,1.48402,1.48202,1.9700,2.3000
17.01.2014 00:05:23.822,1.48403,1.48203,1.1200,1.4700
17.01.2014 00:05:25.079,1.48405,1.48205,1.2100,1.3700
17.01.2014 00:05:26.503,1.48405,1.48205,1.5000,2.0400
17.01.2014 00:05:27.925,1.48404,1.48204,2.6900,2.9800
17.01.2014 00:05:29.160,1.48402,1.48202,2.9100,2.3700
17.01.2014 00:05:30.671,1.48401,1.48201,2.0000,1.1100
17.01.2014 00:05:32.100,1.48402,1.48202,2.9200,1.9700
17.01.2014 00:05:33.536,1.48401,1.48201,2.9600,1.5000
17.01.2014 00:05:35.036,1.48404,1.48204,2.9300,2.4300
17.01.2014 00:05:36.419,1.48404,1.48204,1.9200,2.5200
17.01.2014 00:05:37.881,1.48404,1.48204,1.0600,2.6000
17.01.2014 00:05:39.318,1.48401,1.48201,1.9000,2.0500
17.01.2014 00:05:40.667,1.48399,1.48199,2.2200,2.3300
17.01.2014 00:05:42.109,1.48397,1.48197,2.1600,1.0300
17.01.2014 00:05:43.367,1.48398,1.48198,1.5200,2.5700
17.01.2014 00:05:44.812,1.48399,1.48199,2.8000,2.5900
17.01.2014 00:05:46.114,1.48403,1.48203,2.0100,1.8200
17.01.2014 00:05:47.464,1.48402,1.48202,1.6100,1.2800
17.01.2014 00:05:48.833,1.48403,1.48203,2.2500,2.7200
17.01.2014 00:05:50.236,1.48404,1.48204,2.7500,2.0200
17.01.2014 00:05:51.699,1.48403,1.48203,1.1500,1.8800
17.01.2014 00:05:53.215,1.48406,1.48206,1.0800,1.4100
17.01.2014 00:05:54.537,1.48405,1.48205,2.3500,2.8600
17.01.2014 00:05:55.891,1.48407,1.48207,2.8700,1.5100
17.01.2014 00:05:57.322,1.48406,1.48206,2.5700,1.6700
17.01.2014 00:05:58.801,1.48408,1.48208,1.7500,3.0000
17.01.2014 00:05:59.995,1.48408,1.48208,2.9000,1.0400
17.01.2014 00:06:01.388,1.48407,1.48207,2.1400,1.4000
17.01.2014 00:06:02.719,1.48408,1.48208,2.7400,1.9700
17.01.2014 00:06:04.166,1.48409,1.48209,2.6400,2.8400
17.01.2014 00:06:05.458,1.48408,1.48208,2.6600,1.6000
17.01.2014 00:06:06.738,1.48408,1.48208,2.8300,2.7100
17.01.2014 00:06:08.110,1.48410,1.48210,2.9700,2.8600
17.01.2014 00:06:09.584,1.48409,1.48209,2.0900,2.3400
17.01.2014 00:06:11.030,1.48407,1.48207,2.8600,1.0300
17.01.2014 00:06:12.532,1.48408,1.48208,1.6900,2.7800
17.01.2014 00:06:13.764,1.48407,1.48207,3.0000,2.3700
17.01.2014 00:06:15.046,1.48407,1.48207,1.3000,2.5400
17.01.2014 00:06:16.474,1.48405,1.48205,1.3600,1.5700
17.01.2014 00:06:17.918,1.48405,1.48205,1.7100,1.8400
17.01.2014 00:06:19.331,1.48404,1.48204,2.2800,2.1000
17.01.2014 00:06:20.691,1.48405,1.48205,1.1600,2.7400
17.01.2014 00:06:22.153,1.48400,1.48200,2.1400,2.1400
17.01.2014 00:06:23.620,1.48399,1.48199,2.7000,2.5800
17.01.2014 00:06:24.926,1.48401,1.48201,2.1700,1.7000
17.01.2014 00:06:26.340,1.48400,1.48200,2.5400,2.8300
17.01.2014 00:06:27.665,1.48401,1.48201,2.2500,2.0500
17.01.2014 00:06:29.101,1.48400,1.48200,1.7000,2.9400
17.01.2014 00:06:30.565,1.48401,1.48201,2.3000,2.7900
17.01.2014 00:06:32.017,1.48402,1.48202,2.2900,1.8100
17.01.2014 00:06:33.535,1.48400,1.48200,1.3000,2.0600
17.01.2014 00:06:34.891,1.48403,1.48203,1.8000,2.7600
17.01.2014 00:06:36.463,1.48405,1.48205,2.6600,2.3600
17.01.2014 00:06:37.749,1.48404,1.48204,1.1900,1.4800
17.01.2014 00:06:39.225,1.48400,1.48200,1.9600,1.6300
17.01.2014 00:06:40.596,1.48400,1.48200,2.2900,2.1000
17.01.2014 00:06:41.991,1.48401,1.48201,2.3500,2.2100
17.01.2014 00:06:43.395,1.48401,1.48201,2.9700,1.1400
17.01.2014 00:06:44.783,1.48399,1.48199,1.9100,2.0800
17.01.2014 00:06:46.103,1.48399,1.48199,1.0600,1.3000
17.01.2014 00:06:47.471,1.48398,1.48198,2.1500,1.5700
17.01.2014 00:06:48.929,1.48397,1.48197,2.6000,2.2100
17.01.2014 00:06:50.199,1.48396,1.48196,1.6300,1.5800
17.01.2014 00:06:51.677,1.48394,1.48194,2.0700,1.5500
17.01.2014 00:06:53.055,1.48393,1.48193,1.4000,1.8000
17.01.2014 00:06:54.373,1.48393,1.48193,2.7200,2.2100
17.01.2014 00:06:55.559,1.48391,1.48191,1.2500,1.9200
17.01.2014 00:06:57.030,1.48391,1.48191,1.1400,1.9700
17.01.2014 00:06:58.555,1.48389,1.48189,1.4000,1.5200
17.01.2014 00:06:59.851,1.48389,1.48189,2.6300,2.5600
17.01.2014 00:07:01.232,1.48389,1.48189,1.6900,1.5900
17.01.2014 00:07:02.548,1.48387,1.48187,2.0900,2.5400
17.01.2014 00:07:03.873,1.48384,1.48184,1.8200,1.7200
17.01.2014 00:07:05.392,1.48388,1.48188,2.0600,1.2200
17.01.2014 00:07:06.822,1.48388,1.48188,1.6200,2.1400
17.01.2014 00:07:08.458,1.48384,1.48184,2.7100,1.0700
17.01.2014 00:07:09.885,1.48387,1.48187,1.5700,2.6900
17.01.2014 00:07:11.263,1.48386,1.48186,1.8100,2.8000
17.01.2014 00:07:12.587,1.48388,1.48188,2.1400,2.5000
17.01.2014 00:07:14.010,1.48389,1.48189,2.9600,2.2900
17.01.2014 00:07:15.423,1.48390,1.48190,2.9700,2.6500
17.01.2014 00:07:16.985,1.48391,1.48191,1.2900,2.7600
17.01.2014 00:07:18.424,1.48390,1.48190,2.1700,2.0700
17.01.2014 00:07:19.759,1.48389,1.48189,2.7500,1.2800
17.01.2014 00:07:21.138,1.48391,1.48191,1.7700,1.0000
17.01.2014 00:07:22.512,1.48391,1.48191,2.6800,2.2900
17.01.2014 00:07:24.117,1.48389,1.48189,1.1600,1.1700
17.01.2014 00:07:25.511,1.48388,1.48188,1.2100,2.3100
17.01.2014 00:07:27.078,1.48387,1.48187,2.6100,1.2300
17.01.2014 00:07:28.402,1.48389,1.48189,2.9800,2.1100
17.01.2014 00:07:29.910,1.48389,1.48189,2.0400,1.4900
17.01.2014 00:07:31.106,1.48386,1.48186,2.4000,1.9900
17.01.2014 00:07:32.649,1.48385,1.48185,2.3400,2.9200
17.01.2014 00:07:34.095,1.48384,1.48184,2.6400,2.7800
17.01.2014 00:07:35.596,1.48383,1.48183,2.8500,1.7200
17.01.2014 00:07:36.876,1.48384,1.48184,1.1700,1.5100
17.01.2014 00:07:38.449,1.48383,1.48183,1.9700,2.5700
17.01.2014 00:07:39.713,1.48382,1.48182,2.9500,2.7900
17.01.2014 00:07:41.218,1.48379,1.48179,2.1500,1.9800
17.01.2014 00:07:42.608,1.48377,1.48177,1.2500,1.3500
17.01.2014 00:07:44.023,1.48379,1.48179,2.5400,2.9700
17.01.2014 00:07:45.303,1.48381,1.48181,1.5300,1.2100
17.01.2014 00:07:46.467,1.48379,1.48179,1.3400,2.8200
17.01.2014 00:07:47.860,1.48378,1.48178,2.8100,2.0300
17.01.2014 00:07:49.261,1.48380,1.48180,1.4200,1.6200
17.01.2014 00:07:50.729,1.48379,1.48179,2.1200,1.1900
17.01.2014 00:07:52.117,1.48382,1.48182,2.1500,2.5600
