Time,Ask,Bid,AskVolume,BidVolume
20.01.2014 00:00:01.713,1.47875,1.47675,2.7900,1.6400
20.01.2014 00:00:03.033,1.47877,1.47677,2.2300,1.0800
20.01.2014 00:00:04.436,1.47878,1.47678,2.3800,1.9600
20.01.2014 00:00:05.754,1.47876,1.47676,1.9400,2.0400
20.01.2014 00:00:07.127,1.47875,1.47675,2.6900,1.5800
20.01.2014 00:00:08.624,1.47875,1.47675,2.3800,1.1200
20.01.2014 00:00:10.147,1.47876,1.47676,2.1000,1.3200
20.01.2014 00:00:11.560,1.47876,1.47676,1.4100,1.2600
20.01.2014 00:00:12.940,1.47877,1.47677,1.6300,2.3800
20.01.2014 00:00:14.492,1.47876,1.47676,1.0400,2.5800
20.01.2014 00:00:16.012,1.47875,1.47675,1.1600,1.6900
20.01.2014 00:00:17.417,1.47878,1.47678,2.9700,1.2900
20.01.2014 00:00:18.798,1.47879,1.47679,1.7000,1.0700
20.01.2014 00:00:20.454,1.47882,1.47682,1.8300,2.5700
20.01.2014 00:00:21.939,1.47882,1.47682,2.6500,1.8700
20.01.2014 00:00:23.392,1.47883,1.47683,1.3900,1.7900
20.01.2014 00:00:24.779,1.47883,1.47683,1.1400,2.5300
20.01.2014 00:00:26.196,1.47883,1.47683,1.2700,2.0700
20.01.2014 00:00:27.507,1.47884,1.47684,2.3700,1.1800
20.01.2014 00:00:28.985,1.47888,1.47688,2.3900,2.2200
20.01.2014 00:00:30.283,1.47889,1.47689,1.8100,2.6500
20.01.2014 00:00:31.861,1.47887,1.47687,1.2500,2.3700
20.01.2014 00:00:33.110,1.47885,1.47685,1.6900,1.3900
20.01.2014 00:00:34.544,1.47884,1.47684,1.7100,2.4300
20.01.2014 00:00:35.922,1.47884,1.47684,2.0400,1.5000
20.01.2014 00:00:37.436,1.47884,1.47684,2.6400,2.6700
20.01.2014 00:00:38.855,1.47885,1.47685,2.6600,2.2100
20.01.2014 00:00:40.231,1.47885,1.47685,1.1900,1.5000
20.01.2014 00:00:41.469,1.47885,1.47685,2.9200,1.3800
20.01.2014 00:00:42.781,1.47887,1.47687,2.9700,2.0300
20.01.2014 00:00:43.990,1.47885,1.47685,2.4300,1.6700
20.01.2014 00:00:45.419,1.47888,1.47688,1.9000,2.3200
20.01.2014 00:00:46.639,1.47889,1.47689,1.6600,2.4000
20.01.2014 00:00:48.194,1.47888,1.47688,2.2300,2.6400
20.01.2014 00:00:49.621,1.47887,1.47687,2.2600,1.6400
20.01.2014 00:00:50.923,1.47887,1.47687,1.2600,1.9800
20.01.2014 00:00:52.311,1.47887,1.47687,2.6500,2.8700
20.01.2014 00:00:53.659,1.47884,1.47684,1.6400,2.5600
20.01.2014 00:00:55.037,1.47883,1.47683,2.3000,1.3800
20.01.2014 00:00:56.449,1.47881,1.47681,1.4400,1.3500
20.01.2014 00:00:57.876,1.47879,1.47679,2.4200,1.3300
20.01.2014 00:00:59.213,1.47879,1.47679,1.6100,1.4800
20.01.2014 00:01:00.582,1.47881,1.47681,1.2100,1.2300
20.01.2014 00:01:01.959,1.47883,1.47683,2.5700,2.1500
20.01.2014 00:01:03.345,1.47883,1.47683,1.3800,2.1700
20.01.2014 00:01:04.743,1.47885,1.47685,2.6400,2.3100
20.01.2014 00:01:06.273,1.47888,1.47688,2.3700,2.2700
20.01.2014 00:01:07.465,1.47888,1.47688,1.7000,1.6700
20.01.2014 00:01:08.712,1.47891,1.47691,1.8000,2.7400
20.01.2014 00:01:10.162,1.47890,1.47690,1.8200,1.2700
20.01.2014 00:01:11.546,1.47890,1.47690,1.9700,2.3600
20.01.2014 00:01:12.624,1.47889,1.47689,2.7900,2.8300
20.01.2014 00:01:13.900,1.47890,1.47690,2.9500,2.5500
20.01.2014 00:01:15.480,1.47893,1.47693,2.1500,2.6400
20.01.2014 00:01:16.902,1.47892,1.47692,1.7900,2.7200
20.01.2014 00:01:18.339,1.47890,1.47690,2.0900,2.7600
20.01.2014 00:01:20.006,1.47889,1.47689,1.0400,2.0900
20.01.2014 00:01:21.464,1.47891,1.47691,1.8500,1.1100
20.01.2014 00:01:22.881,1.47889,1.47689,2.0100,2.6900
20.01.2014 00:01:24.151,1.47886,1.47686,3.0000,1.3300
20.01.2014 00:01:25.440,1.47887,1.47687,1.2400,2.9000
20.01.2014 00:01:26.895,1.47887,1.47687,1.0300,2.2600
20.01.2014 00:01:28.491,1.47888,1.47688,2.2500,1.1900
20.01.2014 00:01:29.908,1.47888,1.47688,1.9600,1.4100
20.01.2014 00:01:31.584,1.47886,1.47686,2.0800,1.2200
20.01.2014 00:01:33.218,1.47887,1.47687,1.1100,2.4100
20.01.2014 00:01:34.524,1.47886,1.47686,1.2000,1.2900
20.01.2014 00:01:35.904,1.47885,1.47685,1.6300,2.1900
20.01.2014 00:01:37.199,1.47888,1.47688,2.2300,1.6100
20.01.2014 00:01:38.759,1.47887,1.47687,1.8100,1.0300
20.01.2014 00:01:40.315,1.47887,1.47687,1.8800,1.5300
20.01.2014 00:01:41.754,1.47887,1.47687,1.6600,1.6100
20.01.2014 00:01:43.078,1.47888,1.47688,2.4600,2.6300
20.01.2014 00:01:44.394,1.47887,1.47687,1.8200,1.7100
20.01.2014 00:01:45.687,1.47889,1.47689,2.6200,2.7200
20.01.2014 00:01:47.030,1.47888,1.47688,2.2500,2.4700
20.01.2014 00:01:48.263,1.47887,1.47687,1.7800,1.4900
20.01.2014 00:01:49.652,1.47888,1.47688,2.9800,1.6700
20.01.2014 00:01:50.917,1.47887,1.47687,1.1600,2.5400
20.01.2014 00:01:52.351,1.47889,1.47689,1.4000,1.7700
20.01.2014 00:01:54.011,1.47886,1.47686,1.4000,2.2300
20.01.2014 00:01:55.495,1.47884,1.47684,2.8200,2.9000
20.01.2014 00:01:57.030,1.47885,1.47685,2.8000,1.2900
20.01.2014 00:01:58.440,1.47886,1.47686,2.5900,1.7600
20.01.2014 00:01:59.804,1.47884,1.47684,1.9900,1.3700
20.01.2014 00:02:01.277,1.47888,1.47688,2.6500,2.8400
