Time,Ask,Bid,AskVolume,BidVolume
21.01.2014 00:00:02.121,1.47620,1.47420,1.8300,1.1800
21.01.2014 00:00:03.410,1.47620,1.47420,2.7900,1.6300
21.01.2014 00:00:04.831,1.47619,1.47419,2.9900,1.5300
21.01.2014 00:00:06.340,1.47618,1.47418,2.5400,1.8100
21.01.2014 00:00:07.767,1.47617,1.47417,1.9800,2.3100
21.01.2014 00:00:08.987,1.47617,1.47417,1.3100,1.0100
21.01.2014 00:00:10.238,1.47619,1.47419,1.9700,1.7800
21.01.2014 00:00:11.564,1.47621,1.47421,1.6600,1.3700
21.01.2014 00:00:12.910,1.47622,1.47422,1.8600,1.3000
21.01.2014 00:00:14.294,1.47621,1.47421,1.9100,2.1400
21.01.2014 00:00:15.652,1.47622,1.47422,1.8600,2.3300
21.01.2014 00:00:17.372,1.47620,1.47420,1.9100,2.3800
21.01.2014 00:00:18.789,1.47620,1.47420,2.7500,1.3200
21.01.2014 00:00:20.277,1.47621,1.47421,2.0300,1.0500
21.01.2014 00:00:21.775,1.47618,1.47418,1.7000,1.4200
21.01.2014 00:00:23.185,1.47619,1.47419,1.9800,2.6100
21.01.2014 00:00:24.488,1.47619,1.47419,1.1900,2.7500
21.01.2014 00:00:25.878,1.47618,1.47418,2.3500,1.2300
21.01.2014 00:00:27.294,1.47617,1.47417,2.8400,2.5000
21.01.2014 00:00:28.771,1.47618,1.47418,1.6100,2.8000
21.01.2014 00:00:30.095,1.47620,1.47420,2.9800,2.9800
21.01.2014 00:00:31.544,1.47621,1.47421,1.0200,2.8900
21.01.2014 00:00:32.949,1.47622,1.47422,1.7900,2.3600
21.01.2014 00:00:34.386,1.47623,1.47423,2.4000,2.0400
21.01.2014 00:00:35.712,1.47626,1.47426,2.9200,2.5200
21.01.2014 00:00:37.322,1.47625,1.47425,2.4100,2.1500
21.01.2014 00:00:38.710,1.47624,1.47424,2.9600,2.3100
21.01.2014 00:00:40.033,1.47624,1.47424,2.4300,1.9400
21.01.2014 00:00:41.226,1.47627,1.47427,1.6000,1.5600
21.01.2014 00:00:42.654,1.47628,1.47428,1.0800,2.9000
21.01.2014 00:00:43.928,1.47627,1.47427,1.8800,1.7200
21.01.2014 00:00:45.167,1.47626,1.47426,2.2800,1.0300
21.01.2014 00:00:46.606,1.47628,1.47428,1.9600,1.3700
21.01.2014 00:00:47.997,1.47628,1.47428,2.3000,1.9700
21.01.2014 00:00:49.351,1.47630,1.47430,2.2400,1.0300
21.01.2014 00:00:50.713,1.47634,1.47434,2.0400,2.6400
21.01.2014 00:00:52.241,1.47634,1.47434,2.9700,1.1800
21.01.2014 00:00:53.611,1.47636,1.47436,1.3200,1.4000
21.01.2014 00:00:54.922,1.47639,1.47439,2.9500,2.7900
21.01.2014 00:00:56.294,1.47640,1.47440,1.3500,1.5500
21.01.2014 00:00:57.593,1.47638,1.47438,2.3000,1.8900
21.01.2014 00:00:58.968,1.47640,1.47440,1.6800,2.2100
21.01.2014 00:01:00.445,1.47636,1.47436,1.0500,1.2700
21.01.2014 00:01:01.947,1.47638,1.47438,1.2500,1.0400
21.01.2014 00:01:03.404,1.47637,1.47437,2.3500,1.0700
21.01.2014 00:01:04.756,1.47637,1.47437,2.8400,2.4300
21.01.2014 00:01:06.084,1.47636,1.47436,2.3500,2.0500
21.01.2014 00:01:07.370,1.47636,1.47436,1.3300,2.3100
21.01.2014 00:01:08.922,1.47635,1.47435,1.6700,1.4700
21.01.2014 00:01:10.249,1.47633,1.47433,1.4800,2.7900
21.01.2014 00:01:11.698,1.47631,1.47431,1.5500,2.0100
21.01.2014 00:01:13.184,1.47632,1.47432,1.4600,1.9200
21.01.2014 00:01:14.601,1.47632,1.47432,1.5100,2.4800
21.01.2014 00:01:16.024,1.47632,1.47432,1.6600,1.5300
21.01.2014 00:01:17.375,1.47629,1.47429,1.8400,1.2900
21.01.2014 00:01:18.598,1.47630,1.47430,1.1400,1.7900
21.01.2014 00:01:19.909,1.47628,1.47428,2.9400,1.1700
21.01.2014 00:01:21.182,1.47629,1.47429,1.3200,1.2600
21.01.2014 00:01:22.624,1.47632,1.47432,2.2000,2.6800
21.01.2014 00:01:24.032,1.47632,1.47432,2.7800,2.4300
21.01.2014 00:01:25.451,1.47632,1.47432,2.5100,1.5800
21.01.2014 00:01:26.792,1.47631,1.47431,1.7200,1.0400
21.01.2014 00:01:28.234,1.47633,1.47433,1.1700,2.9500
21.01.2014 00:01:29.518,1.47632,1.47432,1.5000,2.3900
21.01.2014 00:01:31.023,1.47632,1.47432,2.6800,2.1500
21.01.2014 00:01:32.561,1.47628,1.47428,2.4100,2.9100
21.01.2014 00:01:33.947,1.47628,1.47428,1.6800,1.2500
21.01.2014 00:01:35.414,1.47627,1.47427,1.0300,2.9700
21.01.2014 00:01:36.942,1.47627,1.47427,1.1000,1.7900
21.01.2014 00:01:38.496,1.47628,1.47428,2.4100,1.8000
21.01.2014 00:01:39.837,1.47630,1.47430,1.2900,2.9900
21.01.2014 00:01:40.966,1.47632,1.47432,2.0700,1.0800
21.01.2014 00:01:42.301,1.47634,1.47434,1.1700,2.9700
21.01.2014 00:01:43.790,1.47632,1.47432,1.5900,1.2300
21.01.2014 00:01:45.031,1.47632,1.47432,1.3600,2.0400
21.01.2014 00:01:46.477,1.47632,1.47432,1.8700,1.3600
21.01.2014 00:01:47.915,1.47632,1.47432,2.2400,2.4200
21.01.2014 00:01:49.284,1.47634,1.47434,2.8700,1.7900
21.01.2014 00:01:50.708,1.47635,1.47435,1.4800,2.2200
21.01.2014 00:01:52.193,1.47636,1.47436,1.7800,1.4800
21.01.2014 00:01:53.429,1.47636,1.47436,1.8700,1.0900
21.01.2014 00:01:54.922,1.47636,1.47436,2.3100,2.0800
21.01.2014 00:01:56.376,1.47635,1.47435,2.3200,1.7500
21.01.2014 00:01:57.613,1.47639,1.47439,2.7000,1.1500
21.01.2014 00:01:59.261,1.47636,1.47436,2.9700,2.8800
21.01.2014 00:02:00.655,1.47636,1.47436,1.3200,2.3200
21.01.2014 00:02:01.943,1.47636,1.47436,2.9900,2.1400
21.01.2014 00:02:03.503,1.47640,1.47440,1.3100,2.1000
21.01.2014 00:02:05.136,1.47639,1.47439,2.7300,2.1200
21.01.2014 00:02:06.466,1.47640,1.47440,2.9300,2.9800
21.01.2014 00:02:07.951,1.47639,1.47439,1.9200,2.0400
21.01.2014 00:02:09.330,1.47636,1.47436,1.0100,2.1200
21.01.2014 00:02:10.720,1.47637,1.47437,1.0600,2.7600
21.01.2014 00:02:12.108,1.47637,1.47437,1.9100,2.8400
21.01.2014 00:02:13.671,1.47640,1.47440,2.7000,1.9000
21.01.2014 00:02:15.018,1.47641,1.47441,1.8400,2.5600
21.01.2014 00:02:16.447,1.47638,1.47438,1.0600,2.1300
21.01.2014 00:02:18.049,1.47641,1.47441,1.7800,2.5000
21.01.2014 00:02:19.396,1.47643,1.47443,2.7300,2.8000
21.01.2014 00:02:20.818,1.47644,1.47444,2.7100,2.5700
21.01.2014 00:02:22.257,1.47645,1.47445,1.9600,1.1200
21.01.2014 00:02:23.720,1.47647,1.47447,2.3200,2.1400
21.01.2014 00:02:24.880,1.47647,1.47447,1.5700,1.3200
21.01.2014 00:02:26.421,1.47648,1.47448,2.2600,1.5600
